count,aX,aY,aZ,gX,gY,gZ
5,0.513,-0.024,-2.411,5.554,-66.528,-2.38
6,0.483,0.016,-2.471,8.179,-83.74,-0.854
7,0.432,0.09,-2.505,9.46,-104.004,0.671
8,0.394,0.155,-2.509,8.789,-126.343,0.305
9,0.354,0.166,-2.477,8.362,-149.536,-3.052
10,0.282,0.114,-2.386,8.606,-173.767,-8.24
11,0.21,0.016,-2.227,8.667,-198.547,-13.55
12,0.157,-0.077,-2.017,7.568,-223.45,-16.479
13,0.092,-0.129,-1.76,5.737,-246.643,-16.296
14,0.063,-0.143,-1.48,5.615,-264.771,-13.855
15,0.095,-0.137,-1.249,5.432,-276.367,-10.864
16,0.105,-0.153,-1.082,5.981,-281.067,-9.705
17,0.065,-0.18,-0.962,5.92,-283.142,-9.277
18,0.043,-0.201,-0.863,6.653,-285.278,-8.301
19,0.008,-0.196,-0.769,8.057,-288.147,-6.714
20,-0.024,-0.153,-0.645,6.47,-294.189,-5.31
21,-0.024,-0.094,-0.475,4.456,-302.612,-4.395
22,-0.025,-0.034,-0.303,2.808,-306.702,-4.15
23,-0.026,0.006,-0.128,1.953,-308.777,-5.005
24,-0.025,0.023,0.053,0.977,-308.533,-6.775
25,-0.006,0.029,0.223,-0.122,-304.077,-9.094
26,0.01,0.017,0.373,0.061,-295.532,-11.292
27,0.026,-0.018,0.502,0.793,-285.461,-13.611
28,0.066,-0.049,0.63,-2.258,-273.132,-14.648
29,0.093,-0.067,0.743,-4.578,-258.606,-14.404
30,0.127,-0.058,0.852,-8.606,-242.859,-12.817
31,0.173,-0.039,0.953,-11.414,-225.708,-10.925
32,0.206,-0.019,1.018,-14.221,-205.811,-9.521
33,0.235,0.004,1.069,-16.052,-184.937,-8.423
34,0.261,0.014,1.103,-16.479,-165.161,-7.812
35,0.293,0.016,1.135,-15.686,-146.179,-7.446
36,0.321,0.003,1.165,-14.709,-128.357,-7.324
37,0.342,-0.019,1.181,-13.184,-109.68,-6.775
38,0.364,-0.032,1.187,-11.23,-90.271,-5.676
39,0.384,-0.025,1.182,-8.85,-71.533,-3.967
40,0.404,-0.005,1.156,-7.019,-52.307,-1.709
41,0.426,0.025,1.118,-6.348,-34.302,-0.061
42,0.445,0.064,1.057,-6.287,-17.395,0.549
43,0.465,0.083,0.99,-6.531,-2.197,-0.061
44,0.473,0.072,0.901,-6.836,12.634,-1.526
45,0.476,0.03,0.812,-6.775,24.536,-3.479
46,0.479,-0.037,0.734,-6.714,33.203,-4.639
47,0.471,-0.102,0.674,-5.615,39.429,-4.15
48,0.46,-0.14,0.647,-3.906,42.908,-1.282
49,0.46,-0.142,0.652,-1.77,45.105,3.357
50,0.459,-0.105,0.679,0.305,47.913,8.545
51,0.465,-0.032,0.728,3.296,51.575,13.55
52,0.49,0.055,0.79,5.127,55.969,17.029
53,0.509,0.133,0.829,6.226,65.857,18.005
54,0.526,0.183,0.84,7.263,79.285,16.235
55,0.535,0.189,0.814,7.568,94.788,12.756
56,0.541,0.157,0.764,6.348,110.657,8.362
57,0.541,0.1,0.697,5.615,125.793,4.089
58,0.534,0.009,0.603,5.554,141.724,1.16
59,0.519,-0.084,0.504,5.676,155.09,-0.244
60,0.502,-0.149,0.412,6.836,165.71,1.221
61,0.5,-0.168,0.339,8.85,173.218,5.066
62,0.497,-0.14,0.273,9.216,179.382,10.132
63,0.492,-0.071,0.222,8.667,185.303,14.954
64,0.484,0.006,0.168,7.812,191.345,18.372
65,0.467,0.063,0.093,6.592,198.792,19.348
66,0.445,0.093,0.012,5.798,204.529,18.494
67,0.436,0.115,-0.068,5.615,208.801,17.212
68,0.435,0.129,-0.151,6.47,212.158,16.174
69,0.452,0.147,-0.232,7.507,215.149,14.465
70,0.472,0.15,-0.323,8.24,218.567,12.207
71,0.476,0.129,-0.434,8.118,223.938,8.972
72,0.466,0.093,-0.569,7.446,227.783,5.92
73,0.444,0.043,-0.692,5.981,227.234,3.906
74,0.415,-0.011,-0.814,5.92,225.525,3.113
75,0.396,-0.057,-0.89,6.897,217.773,4.028
76,0.385,-0.045,-0.934,8.728,207.886,7.019
77,0.392,0.042,-0.938,9.521,197.021,11.292
78,0.419,0.182,-0.946,8.667,188.11,14.221
79,0.435,0.323,-0.959,4.517,182.495,13.306
80,0.46,0.398,-0.992,-2.38,178.894,7.141
81,0.476,0.367,-1.05,-9.46,177.795,-2.808
82,0.477,0.241,-1.127,-15.381,177.185,-13.306
83,0.469,0.061,-1.217,-17.456,176.025,-21.912
84,0.469,-0.122,-1.294,-16.113,172.363,-25.818
85,0.471,-0.265,-1.363,-11.719,167.297,-24.536
86,0.472,-0.349,-1.416,-6.104,161.133,-19.104
87,0.47,-0.373,-1.47,-0.122,154.968,-10.925
88,0.466,-0.332,-1.514,3.296,148.315,-2.075
89,0.48,-0.226,-1.564,3.357,140.869,6.958
90,0.484,-0.093,-1.629,0.977,133.789,13.977
91,0.49,0.042,-1.704,-3.601,125.854,17.334
92,0.5,0.15,-1.772,-8.545,115.479,17.029
93,0.504,0.212,-1.839,-12.695,104.675,13.55
94,0.514,0.215,-1.886,-15.198,92.163,7.874
95,0.52,0.159,-1.909,-15.259,78.613,1.404
96,0.528,0.064,-1.904,-13.55,65.002,-3.296
97,0.525,-0.031,-1.883,-10.498,51.819,-5.249
98,0.524,-0.094,-1.835,-6.531,39.185,-4.7
99,0.523,-0.111,-1.775,-2.869,27.527,-2.014
100,0.526,-0.082,-1.693,-0.427,16.357,1.953
101,0.533,-0.022,-1.593,0.122,6.409,5.066
102,0.537,0.047,-1.494,-0.977,-2.014,6.714
103,0.537,0.097,-1.39,-2.93,-7.996,6.47
104,0.537,0.126,-1.295,-4.211,-12.39,4.578
105,0.535,0.127,-1.21,-5.188,-15.015,2.136
106,0.527,0.107,-1.134,-5.554,-16.418,-0.671
107,0.521,0.077,-1.075,-4.395,-16.602,-2.808
108,0.52,0.045,-1.031,-3.052,-15.747,-4.028
109,0.514,0.01,-0.999,-1.587,-14.709,-4.822
110,0.502,-0.021,-0.976,-0.061,-13.672,-4.883
111,0.496,-0.032,-0.953,0.854,-12.39,-4.028
112,0.494,-0.023,-0.931,1.221,-11.414,-2.625
113,0.493,-0.011,-0.921,0.549,-9.888,-1.465
114,0.485,-0.001,-0.922,-0.916,-8.24,-0.977
115,0.482,0.009,-0.921,-2.808,-7.446,-1.038
116,0.481,0.016,-0.923,-4.7,-6.958,-0.916
117,0.476,0.01,-0.926,-5.798,-6.958,-1.282
118,0.471,-0.008,-0.922,-6.531,-7.446,-1.404
119,0.463,-0.023,-0.909,-6.409,-8.118,-1.221

1,0.586,-0.014,-2.245,-0.549,13.55,4.822
2,0.551,-0.063,-2.443,-0.244,-0.305,4.7
3,0.512,-0.074,-2.575,-0.061,-19.653,6.287
4,0.491,-0.037,-2.635,0.854,-43.945,9.155
5,0.473,0.052,-2.64,2.563,-70.313,12.329
6,0.432,0.163,-2.579,4.15,-97.351,13.611
7,0.415,0.258,-2.473,6.775,-123.352,12.085
8,0.404,0.286,-2.355,11.719,-146.24,7.202
9,0.374,0.225,-2.244,14.282,-166.077,0.122
10,0.333,0.104,-2.156,14.648,-183.167,-5.981
11,0.262,-0.016,-2.066,12.695,-199.89,-9.583
12,0.199,-0.086,-1.962,9.155,-217.224,-9.705
13,0.149,-0.099,-1.834,6.592,-234.314,-7.324
14,0.116,-0.084,-1.673,4.089,-250.854,-5.249
15,0.107,-0.058,-1.51,3.784,-264.832,-3.967
16,0.076,-0.056,-1.355,4.578,-276.794,-3.54
17,0.045,-0.095,-1.219,3.967,-286.743,-4.211
18,0.003,-0.14,-1.085,2.502,-295.715,-4.456
19,-0.076,-0.162,-0.952,1.038,-304.993,-3.235
20,-0.148,-0.144,-0.789,1.16,-315.125,-0.793
21,-0.173,-0.088,-0.609,3.235,-326.599,1.953
22,-0.191,-0.025,-0.403,5.371,-338.257,3.54
23,-0.222,0.029,-0.209,5.981,-343.933,2.991
24,-0.238,0.072,0.01,5.066,-349.06,1.282
25,-0.215,0.106,0.243,3.845,-351.44,-1.526
26,-0.192,0.123,0.459,2.625,-346.558,-4.639
27,-0.167,0.118,0.685,0.732,-340.088,-8.057
28,-0.114,0.09,0.908,-2.747,-328.613,-11.78
29,-0.055,0.051,1.1,-5.554,-309.814,-14.282
30,-0.006,0.011,1.261,-8.667,-286.133,-15.381
31,0.058,-0.019,1.388,-13.428,-257.568,-14.893
32,0.123,-0.029,1.459,-15.686,-225.769,-12.939
33,0.18,-0.013,1.476,-16.602,-192.322,-10.376
34,0.23,0.006,1.455,-17.09,-159.485,-7.751
35,0.263,0.017,1.397,-16.968,-128.723,-6.104
36,0.288,0.016,1.307,-16.724,-101.196,-5.249
37,0.306,0.001,1.213,-15.991,-78.552,-4.7
38,0.316,-0.011,1.122,-14.709,-59.082,-3.296
39,0.325,-0.005,1.047,-13.55,-44.189,-1.099
40,0.328,0.027,0.995,-11.78,-32.532,1.404
41,0.336,0.084,0.959,-10.193,-23.254,3.235
42,0.341,0.15,0.94,-9.155,-15.381,3.845
43,0.341,0.197,0.934,-8.484,-8.057,2.502
44,0.345,0.193,0.939,-8.362,-1.221,-0.732
45,0.344,0.141,0.946,-8.118,6.409,-4.272
46,0.338,0.067,0.962,-8.545,14.221,-6.531
47,0.332,0.004,0.98,-8.24,22.949,-7.08
48,0.33,-0.031,0.996,-6.47,32.898,-5.493
49,0.337,-0.043,1.015,-5.005,43.335,-3.113
50,0.348,-0.038,1.027,-3.784,55.054,0.061
51,0.359,-0.034,1.029,-2.625,68.848,2.991
52,0.365,-0.011,1.021,-0.916,83.435,5.92
53,0.368,0.03,0.992,1.221,99.243,8.606
54,0.367,0.086,0.943,2.869,115.356,10.193
55,0.362,0.134,0.886,3.723,130.798,10.498
56,0.347,0.163,0.811,4.395,146.423,9.155
57,0.347,0.165,0.744,4.333,159.485,6.531
58,0.345,0.138,0.679,3.54,171.387,3.662
59,0.348,0.094,0.612,2.625,183.96,0.854
60,0.36,0.048,0.533,1.587,196.106,-0.977
61,0.367,0.02,0.443,0.061,209.595,-1.587
62,0.372,-0.002,0.337,-0.977,222.534,-1.465
63,0.361,-0.022,0.217,-0.977,234.619,-0.732
64,0.342,-0.019,0.101,0,244.263,1.16
65,0.322,0.019,-0.015,1.892,251.587,3.723
66,0.313,0.089,-0.112,3.418,256.409,6.226
67,0.309,0.152,-0.197,4.089,259.216,6.897
68,0.304,0.19,-0.278,4.517,262.146,5.615
69,0.311,0.21,-0.373,3.967,265.442,2.625
70,0.321,0.203,-0.498,1.648,270.569,-1.465
71,0.329,0.165,-0.675,-1.892,276.367,-5.981
72,0.327,0.094,-0.856,-8.24,278.687,-10.437
73,0.325,0,-1.051,-14.465,278.198,-14.587
74,0.343,-0.091,-1.22,-19.409,272.034,-16.785
75,0.367,-0.153,-1.377,-21.973,262.756,-16.724
76,0.401,-0.192,-1.552,-19.592,252.197,-14.893
77,0.426,-0.207,-1.678,-15.625,236.145,-11.78
78,0.461,-0.19,-1.767,-12.146,216.675,-7.935
79,0.486,-0.152,-1.837,-8.301,199.158,-4.578
80,0.509,-0.112,-1.885,-5.249,180.603,-1.648
81,0.522,-0.074,-1.908,-3.296,161.438,0.793
82,0.529,-0.036,-1.912,-2.441,142.944,2.747
83,0.54,0.015,-1.879,-2.258,124.878,4.272
84,0.551,0.088,-1.816,-2.563,108.032,5.31
85,0.562,0.156,-1.718,-3.54,92.163,4.761
86,0.576,0.204,-1.603,-4.333,79.102,2.563
87,0.6,0.227,-1.495,-5.371,69.885,-1.16
88,0.617,0.214,-1.424,-6.348,64.941,-5.371
89,0.63,0.143,-1.41,-6.287,63.843,-10.132
90,0.634,0.031,-1.462,-6.226,64.148,-14.099
91,0.623,-0.084,-1.553,-4.639,63.416,-15.503
92,0.604,-0.166,-1.651,-2.014,59.57,-13.977
93,0.589,-0.179,-1.712,0.244,51.453,-9.705
94,0.583,-0.135,-1.716,1.648,39.551,-5.066
95,0.577,-0.057,-1.654,1.892,25.879,-1.343
96,0.579,0.025,-1.546,0.854,12.939,0.916
97,0.583,0.089,-1.417,-0.854,2.014,0.977
98,0.59,0.125,-1.287,-2.563,-5.676,-0.793
99,0.586,0.124,-1.174,-3.479,-10.132,-3.662
100,0.583,0.1,-1.083,-2.93,-12.024,-6.226
101,0.584,0.058,-1.012,-1.709,-12.085,-8.728
102,0.581,0,-0.969,-0.854,-10.437,-10.559
103,0.578,-0.063,-0.958,-0.183,-6.714,-11.353
104,0.565,-0.112,-0.973,-0.122,-3.357,-10.62
105,0.559,-0.131,-1,-0.488,-1.343,-8.606
106,0.551,-0.122,-1.027,-0.732,-1.16,-5.859
107,0.547,-0.087,-1.048,-0.977,-2.563,-3.418
108,0.543,-0.048,-1.046,-1.526,-5.127,-1.282
109,0.537,-0.013,-1.021,-2.502,-8.057,-0.549
110,0.531,0.006,-0.98,-3.662,-11.108,-0.61
111,0.527,0.02,-0.928,-4.395,-13.672,-1.221
112,0.525,0.036,-0.881,-4.639,-15.32,-1.77
113,0.525,0.049,-0.835,-4.883,-16.479,-2.38
114,0.526,0.054,-0.806,-4.639,-14.526,-3.479
115,0.525,0.044,-0.793,-4.15,-11.23,-4.639
116,0.524,0.021,-0.8,-3.723,-8.24,-5.188
117,0.524,-0.004,-0.824,-3.296,-5.554,-5.493
118,0.521,-0.033,-0.852,-3.052,-3.967,-5.493
119,0.518,-0.056,-0.87,-3.54,-3.357,-5.066

1,0.701,-0.216,-2.062,-7.08,14.099,3.601
2,0.661,-0.175,-2.238,-7.812,1.709,8.972
3,0.644,-0.051,-2.35,-7.019,-16.296,14.526
4,0.631,0.108,-2.387,-7.385,-38.94,17.578
5,0.619,0.234,-2.357,-6.836,-63.843,15.93
6,0.599,0.274,-2.268,-5.127,-88.257,10.01
7,0.565,0.207,-2.137,-1.953,-109.985,1.709
8,0.532,0.08,-1.972,0.366,-128.967,-5.127
9,0.505,-0.039,-1.802,2.014,-143.921,-8.606
10,0.49,-0.125,-1.667,3.906,-153.381,-8.606
11,0.469,-0.184,-1.573,4.333,-159.119,-6.592
12,0.453,-0.204,-1.518,3.479,-163.025,-4.028
13,0.428,-0.181,-1.527,2.747,-165.649,0
14,0.395,-0.15,-1.577,1.892,-169.739,3.357
15,0.345,-0.097,-1.635,0,-177.002,5.859
16,0.259,-0.027,-1.644,-2.502,-190.369,7.324
17,0.203,0.037,-1.589,-3.174,-207.825,7.263
18,0.167,0.095,-1.474,-2.197,-227.173,5.432
19,0.108,0.121,-1.316,-1.587,-247.009,2.075
20,0.08,0.087,-1.141,-1.77,-264.282,-2.808
21,0.051,-0.003,-0.965,-1.831,-277.161,-7.568
22,0.002,-0.119,-0.801,-3.906,-287.537,-11.047
23,-0.043,-0.214,-0.657,-6.409,-297.485,-11.414
24,-0.078,-0.251,-0.501,-10.62,-307.373,-8.24
25,-0.108,-0.236,-0.352,-15.503,-314.209,-3.479
26,-0.126,-0.176,-0.192,-20.142,-320.496,1.892
27,-0.141,-0.082,-0.036,-22.583,-324.402,6.531
28,-0.146,0.011,0.117,-22.583,-326.538,9.155
29,-0.178,0.077,0.274,-20.325,-325.867,9.277
30,-0.176,0.126,0.457,-17.334,-325.745,7.446
31,-0.149,0.154,0.667,-16.724,-324.402,4.883
32,-0.119,0.148,0.882,-13.245,-317.627,0.977
33,-0.087,0.125,1.088,-13.245,-305.481,-2.808
34,-0.05,0.094,1.284,-14.038,-288.147,-5.005
35,-0.01,0.069,1.457,-15.32,-266.174,-5.615
36,0.037,0.045,1.611,-16.418,-240.723,-5.981
37,0.085,0.035,1.728,-18.799,-211.792,-5.371
38,0.139,0.028,1.801,-19.714,-177.979,-4.7
39,0.18,0.032,1.832,-20.386,-142.456,-3.296
40,0.215,0.048,1.817,-20.203,-106.567,-2.014
41,0.244,0.067,1.764,-19.043,-71.838,-1.16
42,0.264,0.078,1.662,-17.578,-38.94,-0.671
43,0.268,0.086,1.533,-15.991,-10.498,-0.732
44,0.271,0.083,1.374,-12.634,15.32,-0.732
45,0.276,0.072,1.224,-9.583,34.851,-0.916
46,0.281,0.05,1.082,-7.385,49.133,-1.038
47,0.288,0.03,0.963,-6.287,59.448,-0.854
48,0.296,0.012,0.871,-5.981,65.552,-0.122
49,0.302,-0.006,0.81,-5.371,68.848,1.16
50,0.311,-0.029,0.785,-4.578,70.251,2.93
51,0.32,-0.035,0.794,-3.052,71.167,5.676
52,0.341,-0.014,0.834,-0.854,73.242,9.094
53,0.361,0.032,0.889,1.892,77.271,12.39
54,0.384,0.097,0.949,4.761,83.74,15.137
55,0.402,0.158,0.99,7.324,95.093,16.418
56,0.407,0.205,1.001,9.155,110.046,15.686
57,0.405,0.231,0.987,10.193,126.648,13.733
58,0.392,0.237,0.935,11.475,144.348,10.986
59,0.381,0.222,0.87,12.634,161.804,7.935
60,0.387,0.205,0.777,13.611,179.932,5.493
61,0.391,0.185,0.662,14.893,197.205,3.174
62,0.396,0.166,0.533,15.015,212.708,0.916
63,0.423,0.15,0.396,13.672,226.44,-1.404
64,0.452,0.112,0.241,10.62,238.708,-4.089
65,0.462,0.041,0.056,7.202,250.61,-6.836
66,0.453,-0.052,-0.134,4.395,259.583,-9.216
67,0.44,-0.138,-0.332,4.822,264.771,-9.216
68,0.42,-0.186,-0.509,6.409,264.099,-6.165
69,0.413,-0.159,-0.644,5.127,256.653,0
70,0.444,-0.051,-0.699,4.639,241.577,7.385
71,0.484,0.116,-0.712,7.629,225.342,12.878
72,0.537,0.293,-0.683,9.521,211.487,14.038
73,0.564,0.417,-0.656,9.216,201.782,9.094
74,0.582,0.449,-0.659,5.859,198.792,-0.671
75,0.589,0.38,-0.699,0.427,199.036,-12.573
76,0.606,0.203,-0.775,-6.348,201.782,-24.841
77,0.619,-0.061,-0.886,-11.23,205.383,-34.546
78,0.615,-0.349,-1.018,-13.855,208.435,-38.818
79,0.599,-0.564,-1.148,-12.756,207.886,-35.217
80,0.582,-0.655,-1.28,-7.324,203.857,-23.865
81,0.575,-0.61,-1.416,0.244,195.984,-7.935
82,0.569,-0.447,-1.51,6.165,182.007,8.545
83,0.568,-0.202,-1.565,10.315,164.612,22.156
84,0.574,0.073,-1.574,12.451,145.447,30.151
85,0.579,0.325,-1.531,12.512,124.939,31.067
86,0.586,0.521,-1.437,11.169,104.98,25.269
87,0.584,0.642,-1.295,9.399,87.646,14.343
88,0.597,0.663,-1.128,6.958,73.608,-0.427
89,0.624,0.573,-0.941,2.93,62.622,-16.541
90,0.639,0.375,-0.826,1.038,63.354,-32.288
91,0.641,0.11,-0.789,0.732,72.693,-43.701
92,0.636,-0.157,-0.852,0.183,85.51,-49.072
93,0.617,-0.368,-0.978,0.366,96.619,-47.302
94,0.604,-0.481,-1.156,1.587,105.957,-39.368
95,0.582,-0.492,-1.34,2.075,109.741,-28.015
96,0.566,-0.415,-1.467,0.793,102.173,-15.991
97,0.565,-0.267,-1.534,1.282,90.149,-5.859
98,0.568,-0.099,-1.529,1.221,73.853,0.122
99,0.583,0.04,-1.458,1.099,58.105,2.014
100,0.594,0.124,-1.348,1.404,45.776,-0.122
101,0.607,0.14,-1.239,1.282,37.72,-4.333
102,0.61,0.092,-1.152,0.122,33.813,-9.033
103,0.606,0.015,-1.1,-1.099,33.508,-13.245
104,0.617,-0.064,-1.097,-1.526,36.438,-15.198
105,0.614,-0.141,-1.144,-2.136,40.222,-15.015
106,0.601,-0.196,-1.222,-3.357,42.603,-12.878
107,0.586,-0.215,-1.304,-4.578,42.175,-9.277
108,0.575,-0.195,-1.364,-4.7,38.818,-5.188
109,0.568,-0.148,-1.394,-4.089,32.349,-1.282
110,0.564,-0.075,-1.389,-3.235,23.743,2.014
111,0.56,0.003,-1.349,-2.258,14.404,3.784
112,0.57,0.058,-1.28,-1.709,6.409,3.418
113,0.57,0.069,-1.203,-2.136,0.244,1.221
114,0.566,0.042,-1.128,-3.113,-3.723,-1.831
115,0.559,0.002,-1.062,-3.784,-6.165,-3.906
116,0.556,-0.035,-1.006,-3.967,-7.324,-4.883
117,0.562,-0.068,-0.967,-3.479,-6.836,-4.639
118,0.563,-0.094,-0.956,-2.686,-4.7,-3.723
119,0.556,-0.108,-0.966,-2.014,-1.953,-2.197

1,0.637,0.034,-1.889,-2.38,-68.237,10.01
2,0.62,0.055,-1.893,0,-81.299,9.888
3,0.629,0.062,-1.869,1.77,-94.177,8.85
4,0.607,0.05,-1.855,3.174,-105.957,7.446
5,0.607,0.017,-1.869,5.493,-116.333,6.226
6,0.572,-0.023,-1.895,6.897,-126.892,5.615
7,0.539,-0.059,-1.921,6.47,-138.794,5.981
8,0.484,-0.053,-1.931,5.981,-153.137,7.263
9,0.424,-0.005,-1.89,5.249,-170.471,9.155
10,0.382,0.071,-1.805,6.287,-189.453,10.01
11,0.338,0.143,-1.675,7.202,-208.618,8.667
12,0.286,0.177,-1.507,7.324,-226.868,5.005
13,0.286,0.151,-1.328,7.935,-242.737,-0.183
14,0.269,0.066,-1.184,9.338,-252.869,-5.615
15,0.238,-0.031,-1.082,9.583,-260.132,-9.033
16,0.219,-0.137,-1.018,9.338,-265.442,-10.376
17,0.161,-0.209,-0.97,7.568,-270.63,-9.399
18,0.083,-0.215,-0.903,4.944,-278.503,-6.042
19,0.021,-0.165,-0.796,4.395,-289.673,-1.77
20,-0.033,-0.08,-0.641,3.662,-303.955,1.648
21,-0.088,0.025,-0.426,2.197,-320.374,3.296
22,-0.132,0.1,-0.184,2.441,-333.496,2.136
23,-0.126,0.119,0.09,2.991,-345.337,-1.404
24,-0.135,0.093,0.355,4.333,-348.694,-5.676
25,-0.149,0.032,0.595,8.24,-344.666,-10.132
26,-0.134,-0.004,0.867,5.31,-338.745,-12.268
27,-0.102,-0.025,1.101,3.357,-325.012,-12.268
28,-0.044,-0.029,1.321,0.183,-304.565,-11.23
29,0.026,-0.034,1.51,-2.258,-278.503,-10.315
30,0.106,-0.037,1.664,-5.188,-247.437,-9.216
31,0.154,-0.037,1.747,-7.568,-210.571,-8.301
32,0.203,-0.035,1.767,-8.85,-170.776,-7.324
33,0.245,-0.03,1.724,-9.521,-132.263,-5.981
34,0.27,-0.028,1.62,-10.498,-95.276,-5.249
35,0.285,-0.03,1.488,-11.597,-63.538,-4.639
36,0.301,-0.021,1.321,-10.254,-36.377,-3.296
37,0.301,-0.009,1.169,-8.179,-15.747,-2.136
38,0.303,0.005,1.047,-7.019,-3.357,-1.282
39,0.31,0.03,0.962,-5.005,4.517,-0.488
40,0.312,0.05,0.908,-3.723,9.338,-0.61
41,0.312,0.046,0.881,-2.258,12.756,-1.343
42,0.31,0.009,0.882,-2.258,15.198,-2.563
43,0.312,-0.042,0.903,-2.808,18.677,-3.54
44,0.301,-0.08,0.942,-2.625,22.827,-2.93
45,0.308,-0.088,0.993,-2.319,28.015,-0.427
46,0.316,-0.069,1.039,-1.831,35.767,2.502
47,0.326,-0.036,1.079,-0.854,46.265,5.127
48,0.344,-0.013,1.115,-0.61,58.472,7.141
49,0.36,0.012,1.13,0.061,73.059,8.301
50,0.374,0.033,1.118,1.709,89.6,8.789
51,0.382,0.046,1.082,2.38,107.239,8.728
52,0.391,0.046,1.017,3.113,124.695,7.874
53,0.4,0.036,0.931,3.113,142.883,7.08
54,0.397,0.021,0.808,3.174,161.804,6.409
55,0.412,0.009,0.689,2.991,177.551,5.981
56,0.435,-0.001,0.552,4.395,191.528,6.165
57,0.448,-0.012,0.404,6.592,204.102,6.653
58,0.45,-0.03,0.252,7.324,213.989,6.897
59,0.455,-0.045,0.106,6.531,220.825,7.446
60,0.455,-0.059,-0.02,5.493,223.755,8.423
61,0.462,-0.076,-0.128,5.249,223.45,10.01
62,0.479,-0.074,-0.212,5.249,220.276,12.695
63,0.495,-0.04,-0.268,6.042,214.905,16.052
64,0.52,0.025,-0.301,7.263,209.167,19.409
65,0.542,0.102,-0.326,8.667,204.529,21.545
66,0.559,0.169,-0.344,8.972,202.148,21.362
67,0.573,0.219,-0.37,7.996,201.477,18.982
68,0.571,0.242,-0.427,5.31,204.163,15.198
69,0.574,0.232,-0.499,0.793,207.214,10.132
70,0.592,0.198,-0.59,-4.578,209.045,4.639
71,0.606,0.125,-0.699,-8.362,210.693,-0.671
72,0.618,0.026,-0.829,-10.803,212.769,-4.822
73,0.626,-0.069,-0.962,-11.536,212.585,-6.714
74,0.614,-0.141,-1.092,-10.559,209.412,-6.104
75,0.594,-0.175,-1.197,-7.69,201.965,-3.479
76,0.592,-0.153,-1.259,-4.7,189.392,1.404
77,0.587,-0.084,-1.287,-0.977,174.561,6.836
78,0.581,0.015,-1.269,1.465,157.959,11.23
79,0.578,0.133,-1.201,2.014,141.663,13.55
80,0.604,0.242,-1.097,0.916,128.479,12.573
81,0.641,0.315,-1.001,-2.075,120.789,8.728
82,0.659,0.333,-0.955,-6.165,118.713,2.014
83,0.662,0.293,-0.991,-9.521,121.46,-5.615
84,0.671,0.204,-1.085,-11.963,125.977,-12.756
85,0.672,0.076,-1.231,-13.489,131.592,-18.677
86,0.655,-0.059,-1.428,-14.282,136.719,-22.156
87,0.634,-0.172,-1.571,-15.381,128.418,-22.217
88,0.62,-0.238,-1.673,-14.221,115.54,-19.043
89,0.633,-0.265,-1.703,-12.939,97.473,-13.855
90,0.649,-0.26,-1.674,-9.827,78.857,-7.935
91,0.66,-0.22,-1.595,-6.226,61.951,-2.258
92,0.672,-0.148,-1.489,-1.953,48.584,3.418
93,0.682,-0.058,-1.372,0.854,38.452,8.118
94,0.692,0.026,-1.27,1.77,32.166,10.559
95,0.695,0.095,-1.19,1.099,28.687,10.864
96,0.694,0.139,-1.15,-0.305,28.503,9.46
97,0.691,0.153,-1.151,-1.709,30.701,7.141
98,0.686,0.147,-1.19,-2.38,32.837,4.333
99,0.674,0.128,-1.249,-3.113,33.142,1.953
100,0.669,0.104,-1.315,-3.54,31.372,0.244
101,0.659,0.082,-1.371,-3.54,27.71,-1.038
102,0.651,0.068,-1.394,-4.028,21.057,-2.014
103,0.644,0.066,-1.38,-3.784,12.39,-2.502
104,0.641,0.069,-1.325,-3.967,2.869,-2.93
105,0.637,0.064,-1.238,-3.906,-5.432,-3.845
106,0.634,0.052,-1.135,-4.456,-11.902,-4.822
107,0.634,0.03,-1.035,-5.127,-17.09,-5.188
108,0.629,0.009,-0.944,-5.554,-20.935,-5.249
109,0.631,-0.007,-0.872,-5.188,-21.118,-5.127
110,0.625,-0.016,-0.826,-3.845,-17.7,-4.578
111,0.618,-0.012,-0.795,-2.869,-14.221,-3.54
112,0.61,-0.006,-0.787,-2.38,-10.132,-2.502
113,0.603,0.004,-0.793,-2.38,-6.775,-1.77
114,0.589,0.012,-0.812,-2.258,-4.395,-1.404
115,0.581,0.023,-0.824,-2.197,-3.113,-1.099
116,0.58,0.039,-0.833,-2.075,-2.747,-1.099
117,0.579,0.047,-0.843,-2.014,-2.563,-1.526
118,0.574,0.049,-0.849,-2.441,-2.869,-2.075
119,0.569,0.043,-0.846,-2.991,-3.357,-2.93

1,0.681,0.069,-2.21,6.104,62.256,10.132
2,0.622,0.062,-2.486,12.085,51.025,10.376
3,0.581,0.116,-2.698,17.395,31.189,11.353
4,0.547,0.216,-2.84,21.423,5.31,11.78
5,0.507,0.321,-2.916,20.752,-25.635,9.827
6,0.445,0.382,-2.917,16.968,-61.035,3.845
7,0.384,0.385,-2.84,10.498,-98.022,-4.822
8,0.316,0.296,-2.663,3.784,-135.01,-14.954
9,0.273,0.141,-2.426,-2.869,-170.532,-24.475
10,0.241,-0.039,-2.142,-7.812,-202.637,-29.907
11,0.213,-0.199,-1.917,-8.728,-223.389,-30.762
12,0.17,-0.3,-1.726,-6.897,-237.488,-27.161
13,0.124,-0.321,-1.567,-3.784,-248.474,-20.386
