count,aX,aY,aZ,gX,gY,gZ
11,0.313,-0.027,-1.871,-2.563,-153.809,-7.019
12,0.28,0.017,-1.82,0.122,-167.053,-3.296
13,0.248,0.086,-1.744,3.418,-181.58,-0.244
14,0.228,0.15,-1.653,6.531,-196.533,0.488
15,0.214,0.181,-1.554,9.46,-210.876,-1.404
16,0.194,0.172,-1.464,11.597,-223.694,-4.7
17,0.141,0.14,-1.367,11.658,-235.474,-8.24
18,0.123,0.102,-1.242,7.629,-247.498,-11.536
19,0.111,0.068,-1.12,4.15,-257.141,-13.611
20,0.082,0.057,-0.998,0.122,-264.954,-14.404
21,0.084,0.072,-0.889,-3.479,-270.935,-14.221
22,0.069,0.09,-0.822,-5.005,-275.452,-14.282
23,0.05,0.101,-0.76,-5.249,-280.029,-15.32
24,0.028,0.096,-0.697,-4.883,-285.095,-17.273
25,0.009,0.091,-0.6,-5.066,-291.321,-19.348
26,-0.009,0.094,-0.475,-5.493,-298.584,-21.179
27,-0.053,0.122,-0.325,-6.042,-305.298,-22.766
28,-0.055,0.165,-0.157,-7.874,-312.073,-24.353
29,-0.064,0.184,0.011,-11.047,-317.078,-27.283
30,-0.052,0.161,0.194,-13.855,-318.359,-31.799
31,-0.04,0.11,0.367,-14.404,-315.918,-36.499
32,-0.018,0.036,0.53,-13.55,-310.364,-40.649
33,-0.004,-0.017,0.69,-16.541,-301.514,-42.419
34,0.029,-0.048,0.835,-18.127,-289.49,-41.748
35,0.057,-0.057,0.964,-17.151,-275.269,-39.734
36,0.089,-0.067,1.08,-16.541,-258.85,-37.537
37,0.13,-0.091,1.188,-15.747,-241.028,-35.767
38,0.161,-0.108,1.286,-14.709,-221.558,-33.875
39,0.199,-0.119,1.384,-14.709,-200.989,-31.555
40,0.244,-0.118,1.459,-14.832,-178.162,-29.053
41,0.277,-0.1,1.507,-14.832,-153.259,-26.489
42,0.314,-0.076,1.537,-15.564,-128.052,-24.658
43,0.36,-0.061,1.541,-16.296,-102.661,-23.865
44,0.397,-0.078,1.506,-15.442,-76.111,-24.048
45,0.422,-0.128,1.431,-13.794,-50.049,-24.719
46,0.432,-0.197,1.331,-12.207,-26.855,-24.841
47,0.439,-0.256,1.211,-9.827,-6.531,-23.437
48,0.437,-0.292,1.088,-6.287,10.254,-19.653
49,0.446,-0.302,0.997,-3.601,20.813,-14.465
50,0.447,-0.284,0.918,-0.854,27.832,-8.972
51,0.456,-0.26,0.865,-0.61,32.043,-4.7
52,0.471,-0.235,0.84,-1.221,34.424,-1.16
53,0.494,-0.225,0.842,-1.709,36.133,1.831
54,0.512,-0.234,0.859,-1.953,38.879,3.723
55,0.53,-0.25,0.888,-2.869,43.396,5.432
56,0.551,-0.265,0.917,-2.625,49.072,8.362
57,0.563,-0.277,0.932,-1.343,58.533,12.207
58,0.571,-0.27,0.932,0.977,70.129,16.907
59,0.569,-0.236,0.909,3.784,82.642,22.156
60,0.564,-0.183,0.87,6.287,95.276,27.1
61,0.546,-0.125,0.821,7.935,107.605,30.945
62,0.527,-0.08,0.773,9.094,119.324,33.386
63,0.506,-0.045,0.731,9.399,129.211,34.546
64,0.482,-0.007,0.695,9.277,138.123,35.461
65,0.466,0.043,0.666,8.24,146.545,36.255
66,0.453,0.112,0.636,7.324,154.968,36.499
67,0.437,0.183,0.603,7.141,163.513,35.339
68,0.438,0.251,0.578,5.859,172.302,32.837
69,0.441,0.307,0.542,4.211,182.068,28.442
70,0.446,0.326,0.487,2.686,193.97,22.644
71,0.455,0.288,0.39,3.784,207.52,15.564
72,0.46,0.192,0.251,7.568,222.351,8.484
73,0.445,0.059,0.087,12.451,235.84,2.808
74,0.433,-0.068,-0.081,17.578,244.995,0.488
75,0.43,-0.156,-0.239,22.095,249.695,2.441
76,0.418,-0.192,-0.371,23.804,250.305,7.507
77,0.413,-0.181,-0.483,24.109,248.169,14.038
78,0.41,-0.121,-0.589,22.583,244.324,21.057
79,0.402,-0.02,-0.673,18.311,237.244,26.794
80,0.405,0.11,-0.737,11.841,227.905,30.457
81,0.418,0.245,-0.767,6.897,216.736,31.067
82,0.452,0.34,-0.756,3.479,204.102,27.771
83,0.48,0.369,-0.738,3.723,193.787,20.569
84,0.494,0.32,-0.708,6.287,187.317,11.108
85,0.491,0.209,-0.679,9.033,184.387,2.197
86,0.483,0.072,-0.666,11.475,185.242,-3.723
87,0.465,-0.051,-0.69,14.404,189.026,-5.005
88,0.442,-0.13,-0.746,16.541,195.374,-2.502
89,0.411,-0.144,-0.861,18.005,204.163,3.601
90,0.383,-0.083,-0.98,16.296,208.496,11.536
91,0.377,0.035,-1.088,11.902,206.97,18.982
92,0.394,0.178,-1.181,6.348,202.454,23.376
93,0.407,0.297,-1.266,1.16,195.618,23.315
94,0.412,0.349,-1.344,-2.625,187.866,18.372
95,0.427,0.329,-1.418,-4.333,179.443,10.376
96,0.421,0.241,-1.485,-2.991,171.021,2.258
97,0.421,0.127,-1.535,-0.366,161.682,-3.479
98,0.422,0.036,-1.565,2.991,151.001,-5.188
99,0.437,-0.012,-1.59,6.165,140.747,-3.784
100,0.447,-0.025,-1.621,8.057,131.653,0.244
101,0.457,-0.004,-1.662,8.484,123.474,4.7
102,0.469,0.042,-1.713,7.629,115.417,8.484
103,0.474,0.099,-1.78,6.042,106.628,11.169
104,0.473,0.15,-1.829,4.333,94.36,12.085
105,0.476,0.191,-1.862,1.953,80.261,11.292
106,0.481,0.213,-1.855,-0.122,65.857,9.277
107,0.487,0.216,-1.807,-1.831,50.659,6.531
108,0.493,0.201,-1.729,-2.563,36.865,3.601
109,0.5,0.177,-1.631,-3.357,24.658,1.221
110,0.501,0.156,-1.529,-3.662,14.648,-0.305
111,0.508,0.146,-1.433,-4.028,7.019,-1.16
112,0.512,0.141,-1.35,-4.028,1.526,-1.892
113,0.512,0.133,-1.28,-3.357,-1.892,-2.747
114,0.506,0.116,-1.223,-3.052,-3.601,-3.479
115,0.503,0.096,-1.176,-3.174,-4.883,-4.211
116,0.501,0.074,-1.134,-3.418,-5.92,-4.272
117,0.497,0.06,-1.098,-3.296,-6.47,-3.906
118,0.493,0.057,-1.067,-2.808,-6.653,-3.174
119,0.49,0.048,-1.046,-2.075,-6.409,-2.502

1,0.527,0.167,-2.026,-6.531,-50.354,9.705
2,0.51,0.236,-2.093,-6.409,-63.965,9.949
3,0.49,0.289,-2.148,-6.531,-79.956,8.057
4,0.441,0.313,-2.172,-6.47,-98.145,4.761
5,0.395,0.303,-2.138,-6.165,-118.896,0.244
6,0.358,0.274,-2.047,-5.92,-140.076,-3.967
7,0.324,0.254,-1.915,-6.409,-160.461,-6.592
8,0.307,0.249,-1.77,-6.836,-178.955,-8.362
9,0.295,0.249,-1.633,-6.653,-194.092,-9.949
10,0.279,0.251,-1.518,-5.798,-205.383,-12.024
11,0.254,0.264,-1.431,-6.531,-213.989,-14.099
12,0.218,0.278,-1.365,-8.972,-221.741,-16.602
13,0.186,0.296,-1.306,-13.672,-229.919,-19.714
14,0.151,0.32,-1.245,-19.043,-238.77,-22.827
15,0.106,0.339,-1.158,-23.926,-249.268,-26.428
16,0.095,0.338,-1.036,-26.672,-260.315,-31.311
17,0.091,0.309,-0.911,-25.94,-269.897,-37.048
18,0.066,0.242,-0.794,-22.888,-278.32,-42.847
19,0.045,0.163,-0.656,-20.203,-287.598,-48.279
20,0.023,0.087,-0.529,-17.822,-294.434,-51.88
21,0.015,0.03,-0.397,-16.785,-299.561,-53.711
22,0.005,0.011,-0.265,-19.226,-303.833,-54.016
23,0.012,0.014,-0.13,-23.254,-305.969,-53.772
24,0.034,0.007,0.01,-26.978,-307.251,-54.077
25,0.064,-0.027,0.132,-29.541,-303.65,-55.115
26,0.097,-0.097,0.251,-27.954,-297.729,-56.213
27,0.119,-0.187,0.37,-21.057,-291.626,-56.702
28,0.151,-0.27,0.493,-15.32,-282.898,-54.932
29,0.171,-0.351,0.609,-9.277,-272.949,-50.964
30,0.208,-0.413,0.734,-5.371,-261.658,-44.8
31,0.234,-0.431,0.852,-4.089,-248.474,-36.377
32,0.248,-0.401,0.95,-3.296,-231.75,-26.733
33,0.267,-0.34,1.044,-3.296,-215.454,-17.761
34,0.293,-0.254,1.126,-3.906,-197.632,-10.254
35,0.308,-0.16,1.192,-5.676,-178.528,-5.127
36,0.331,-0.075,1.238,-7.202,-158.813,-2.625
37,0.359,-0.019,1.251,-8.606,-137.695,-2.441
38,0.381,0.005,1.238,-10.071,-116.76,-4.272
39,0.413,-0.002,1.204,-10.376,-96.985,-6.897
40,0.435,-0.043,1.155,-9.766,-78.491,-10.437
41,0.441,-0.113,1.098,-9.949,-61.951,-13.672
42,0.442,-0.194,1.05,-10.925,-48.279,-15.869
43,0.442,-0.26,1.018,-10.193,-36.987,-15.686
44,0.435,-0.298,1.001,-8.667,-27.588,-12.939
45,0.428,-0.297,1,-7.568,-19.043,-8.911
46,0.424,-0.264,1.01,-6.531,-11.963,-4.761
47,0.423,-0.221,1.036,-4.7,-5.981,-1.099
48,0.43,-0.198,1.062,-3.723,1.77,1.099
49,0.438,-0.206,1.081,-3.235,11.658,2.136
50,0.446,-0.234,1.09,-3.113,22.583,2.869
51,0.445,-0.271,1.084,-2.441,35.4,4.272
52,0.458,-0.297,1.08,-1.648,48.035,7.08
53,0.466,-0.304,1.066,0.427,61.34,11.536
54,0.478,-0.283,1.042,3.357,75.684,16.785
55,0.478,-0.242,1.004,7.324,89.844,22.461
56,0.484,-0.19,0.958,11.108,103.516,27.161
57,0.477,-0.135,0.907,13,116.699,30.701
58,0.478,-0.082,0.852,12.756,129.517,32.898
59,0.479,-0.051,0.793,12.512,141.907,33.569
60,0.482,-0.043,0.726,12.573,153.992,33.386
61,0.468,-0.039,0.651,13.977,165.588,33.203
62,0.459,-0.026,0.578,15.381,176.331,33.447
63,0.45,0.007,0.508,16.418,186.157,33.875
64,0.441,0.064,0.435,16.907,195.435,34.241
65,0.435,0.137,0.354,15.503,204.224,33.386
66,0.441,0.209,0.27,13.428,212.036,31.006
67,0.447,0.258,0.175,11.78,219.116,26.55
68,0.461,0.275,0.076,10.742,224.609,20.081
69,0.475,0.245,-0.018,10.132,228.455,11.78
70,0.482,0.169,-0.105,9.888,230.896,3.174
71,0.478,0.055,-0.189,10.62,233.337,-4.028
72,0.47,-0.077,-0.272,13.123,235.229,-8.118
73,0.461,-0.193,-0.343,15.93,237.305,-8.728
74,0.448,-0.257,-0.417,20.325,239.075,-5.432
75,0.432,-0.252,-0.502,24.597,240.967,1.16
76,0.422,-0.179,-0.596,26.428,241.455,9.705
77,0.426,-0.06,-0.7,25.757,240.295,17.456
78,0.42,0.085,-0.828,25.574,239.746,22.4
79,0.443,0.221,-0.939,23.437,234.009,23.499
80,0.459,0.316,-1.049,21.24,225.403,20.203
81,0.465,0.348,-1.129,19.409,214.05,13.245
82,0.485,0.296,-1.172,18.372,199.219,3.601
83,0.504,0.156,-1.178,18.188,184.021,-5.432
84,0.512,-0.018,-1.147,19.226,170.41,-11.23
85,0.51,-0.17,-1.093,20.569,160.217,-12.207
86,0.52,-0.249,-1.037,21.973,153.442,-7.874
87,0.528,-0.245,-1.004,22.766,149.841,-0.122
88,0.52,-0.163,-1.005,21.24,149.414,9.277
89,0.517,-0.032,-1.037,18.311,150.33,17.09
90,0.519,0.1,-1.088,15.076,152.649,21.484
91,0.516,0.193,-1.183,11.963,156.677,21.606
92,0.5,0.221,-1.263,9.766,155.518,18.066
93,0.495,0.196,-1.339,8.667,151.489,13.062
94,0.497,0.142,-1.397,8.728,145.752,8.606
95,0.501,0.071,-1.462,9.705,139.893,5.798
96,0.507,0.002,-1.533,10.498,134.766,4.578
97,0.505,-0.057,-1.628,9.705,129.7,5.066
98,0.501,-0.082,-1.729,7.446,122.986,7.324
99,0.501,-0.062,-1.82,5.005,112.61,10.864
100,0.5,-0.017,-1.881,2.686,97.229,14.282
101,0.5,0.046,-1.902,0.488,79.224,16.602
102,0.501,0.108,-1.86,-0.488,60.486,17.395
103,0.502,0.153,-1.76,-1.221,41.748,16.479
104,0.509,0.178,-1.616,-0.61,25.146,14.16
105,0.518,0.189,-1.459,-0.305,12.085,11.292
106,0.525,0.179,-1.309,-0.732,2.869,8.179
107,0.534,0.159,-1.193,-1.526,-1.648,4.822
108,0.541,0.121,-1.11,-2.441,-2.747,2.258
109,0.538,0.085,-1.088,-3.967,1.343,0.305
110,0.533,0.061,-1.101,-5.005,6.409,-0.244
111,0.519,0.06,-1.138,-5.981,9.46,-0.183
112,0.51,0.075,-1.179,-6.226,10.193,0.427
113,0.506,0.094,-1.203,-5.737,8.24,0.427
114,0.503,0.098,-1.208,-5.371,4.517,-0.488
115,0.491,0.082,-1.192,-4.7,-0.305,-1.709
116,0.482,0.056,-1.156,-4.395,-5.005,-2.808
117,0.479,0.04,-1.097,-4.333,-9.583,-3.235
118,0.479,0.037,-1.031,-4.578,-13.611,-2.93
119,0.478,0.042,-0.975,-5.127,-16.357,-2.686

1,0.568,0.07,-2.068,-0.61,-20.203,1.221
2,0.536,0.061,-2.209,0.732,-32.654,1.282
3,0.505,0.055,-2.32,2.869,-49.133,1.404
4,0.471,0.073,-2.367,3.174,-70.313,1.831
5,0.435,0.118,-2.342,3.113,-94.36,2.502
6,0.401,0.17,-2.262,1.953,-118.835,2.014
7,0.372,0.22,-2.138,-0.549,-142.273,0.488
8,0.365,0.231,-1.997,-3.479,-163.33,-2.808
9,0.35,0.178,-1.866,-5.859,-180.481,-7.263
10,0.33,0.068,-1.767,-7.935,-193.787,-12.207
11,0.285,-0.039,-1.688,-9.521,-205.017,-14.771
12,0.225,-0.113,-1.61,-9.583,-216.492,-13.611
13,0.193,-0.121,-1.508,-9.155,-229.126,-9.827
14,0.174,-0.067,-1.403,-6.104,-240.906,-5.127
15,0.142,0.016,-1.297,-2.869,-251.343,-1.648
16,0.124,0.103,-1.202,-1.587,-260.803,-0.427
17,0.073,0.167,-1.117,-1.648,-270.02,-2.258
18,0.019,0.206,-1.007,-3.418,-280.212,-5.859
19,-0.008,0.223,-0.877,-5.005,-291.321,-10.681
20,-0.049,0.222,-0.726,-7.263,-302.856,-16.052
21,-0.078,0.206,-0.548,-10.803,-314.636,-21.301
22,-0.087,0.169,-0.37,-13,-321.716,-26.184
23,-0.086,0.113,-0.189,-14.343,-326.599,-30.518
24,-0.084,0.041,-0.013,-15.32,-328.247,-33.997
25,-0.068,-0.026,0.151,-15.503,-326.294,-36.072
26,-0.049,-0.062,0.303,-14.771,-319.885,-35.522
27,-0.017,-0.075,0.453,-14.343,-312.927,-33.508
28,0.014,-0.058,0.589,-16.785,-302.734,-30.579
29,0.045,-0.019,0.721,-20.203,-290.222,-27.527
30,0.07,0.029,0.84,-23.743,-275.696,-25.391
31,0.113,0.071,0.945,-26.062,-259.583,-24.902
32,0.153,0.094,1.026,-26.794,-241.15,-25.879
33,0.173,0.094,1.088,-26.428,-221.558,-28.198
34,0.207,0.079,1.154,-26.55,-203.552,-30.823
35,0.24,0.051,1.205,-26.001,-184.753,-32.959
36,0.261,0.015,1.243,-25.452,-165.283,-34.851
37,0.298,-0.033,1.268,-24.048,-146.484,-35.889
38,0.337,-0.094,1.283,-22.461,-127.38,-36.377
39,0.356,-0.152,1.28,-19.409,-107.91,-35.4
40,0.376,-0.191,1.267,-15.625,-88.928,-32.837
41,0.398,-0.21,1.242,-13.062,-70.862,-29.236
42,0.409,-0.211,1.203,-11.536,-53.65,-25.574
43,0.407,-0.203,1.156,-10.193,-37.903,-22.461
44,0.404,-0.206,1.104,-8.85,-24.475,-20.02
45,0.399,-0.219,1.057,-7.202,-13.306,-17.761
46,0.393,-0.24,1.019,-5.31,-3.845,-15.93
47,0.382,-0.254,1.004,-4.517,2.93,-13.55
48,0.39,-0.261,1.007,-4.395,8.85,-10.925
49,0.408,-0.261,1.022,-4.639,14.954,-8.423
50,0.421,-0.264,1.045,-4.089,22.095,-6.165
51,0.427,-0.274,1.066,-2.991,30.64,-4.456
52,0.448,-0.288,1.086,-2.014,40.588,-2.625
53,0.465,-0.309,1.098,-0.244,52.307,0.061
54,0.468,-0.324,1.09,2.869,66.223,3.54
55,0.469,-0.319,1.064,5.676,81.482,7.629
56,0.465,-0.295,1.022,7.751,96.558,11.963
57,0.451,-0.264,0.98,9.094,110.291,15.747
58,0.442,-0.241,0.933,9.338,123.413,18.982
59,0.431,-0.231,0.888,8.362,136.353,21.484
60,0.414,-0.229,0.838,8.362,148.743,23.865
61,0.401,-0.228,0.779,10.071,161.377,26.978
62,0.385,-0.205,0.71,10.681,174.561,30.701
63,0.373,-0.146,0.632,10.376,187.378,35.095
64,0.366,-0.048,0.554,9.705,198.669,39.429
65,0.37,0.074,0.483,9.705,208.862,42.419
66,0.373,0.2,0.406,11.047,219.116,42.969
67,0.365,0.305,0.325,12.695,228.821,40.344
68,0.388,0.366,0.244,13.672,238.159,34.485
69,0.412,0.371,0.14,15.32,247.864,26.184
70,0.417,0.315,-0.002,17.212,260.376,16.296
71,0.411,0.215,-0.17,19.531,272.278,6.714
72,0.393,0.098,-0.359,22.156,281.86,-0.427
73,0.365,-0.004,-0.546,24.78,286.804,-4.15
74,0.349,-0.067,-0.718,24.231,285.339,-4.272
75,0.342,-0.077,-0.839,18.921,275.818,-1.953
76,0.354,-0.054,-0.926,13.916,263.245,0.854
77,0.386,-0.024,-0.987,10.803,249.878,2.625
78,0.418,-0.014,-1.049,7.996,238.708,3.052
79,0.45,-0.027,-1.106,5.676,228.088,2.197
80,0.475,-0.063,-1.15,4.456,217.346,1.343
81,0.495,-0.108,-1.185,5.737,208.008,1.221
82,0.501,-0.148,-1.204,8.728,198.792,2.38
83,0.508,-0.171,-1.209,11.78,190.369,5.432
84,0.51,-0.177,-1.215,14.587,183.044,9.216
85,0.501,-0.155,-1.221,16.174,177.002,14.099
86,0.499,-0.092,-1.227,17.09,171.57,19.287
87,0.5,-0.004,-1.241,17.883,166.87,23.621
88,0.491,0.099,-1.266,17.639,162.781,26.367
89,0.495,0.193,-1.309,15.93,158.875,26.794
90,0.502,0.256,-1.38,13.611,154.358,24.414
91,0.511,0.278,-1.457,10.986,148.437,19.653
92,0.512,0.254,-1.529,8.179,140.198,13.489
93,0.507,0.193,-1.585,5.676,129.822,7.019
94,0.51,0.106,-1.61,3.662,117.859,1.77
95,0.511,0.008,-1.615,2.014,105.774,-1.587
96,0.517,-0.075,-1.6,-0.244,94.238,-2.563
97,0.517,-0.121,-1.569,-1.648,83.74,-0.549
98,0.508,-0.127,-1.535,-2.38,73.975,3.54
99,0.503,-0.094,-1.505,-2.869,64.941,8.423
100,0.51,-0.017,-1.471,-3.113,56.641,13.489
101,0.521,0.076,-1.446,-2.136,49.5,16.907
102,0.523,0.163,-1.435,-0.549,43.457,17.883
103,0.52,0.233,-1.432,0.61,38.147,16.235
104,0.52,0.273,-1.424,1.404,32.593,12.634
105,0.521,0.282,-1.41,1.648,26.794,7.568
106,0.516,0.259,-1.383,1.465,20.508,2.014
107,0.511,0.218,-1.345,-0.366,14.465,-2.93
108,0.514,0.167,-1.292,-2.441,8.301,-6.47
109,0.51,0.101,-1.242,-3.967,2.991,-9.644
110,0.51,0.036,-1.193,-5.127,-1.282,-11.353
111,0.513,-0.015,-1.148,-5.676,-4.517,-11.414
112,0.51,-0.058,-1.114,-5.432,-6.409,-10.315
113,0.506,-0.078,-1.079,-5.859,-7.996,-8.362
114,0.506,-0.068,-1.042,-5.615,-9.705,-5.737
115,0.508,-0.042,-1.003,-5.127,-11.047,-3.479
116,0.51,-0.012,-0.966,-4.272,-11.475,-1.526
117,0.512,0.017,-0.934,-3.235,-11.108,-0.488
118,0.509,0.042,-0.906,-2.197,-10.193,-0.244
119,0.505,0.056,-0.888,-1.404,-8.667,-0.854

1,0.557,0.074,-1.963,-10.315,-49.561,6.348
2,0.542,0.062,-2.009,-12.085,-64.514,5.371
3,0.52,0.044,-2.018,-14.16,-81.665,4.395
4,0.49,0.045,-1.975,-15.015,-100.403,4.211
5,0.46,0.049,-1.87,-14.832,-119.263,4.272
6,0.461,0.044,-1.729,-13.672,-136.108,4.272
7,0.47,0.034,-1.597,-9.705,-149.17,4.333
8,0.467,0.012,-1.496,-5.737,-157.837,4.089
9,0.468,-0.003,-1.442,-0.854,-162.842,4.7
10,0.469,-0.001,-1.426,4.333,-165.833,5.676
11,0.451,0.027,-1.442,9.033,-169.495,6.958
12,0.426,0.093,-1.438,12.329,-175.964,8.057
13,0.408,0.164,-1.414,11.597,-185.425,7.385
14,0.376,0.229,-1.36,9.888,-197.205,4.7
15,0.352,0.262,-1.279,6.287,-209.9,0.244
16,0.336,0.235,-1.183,3.052,-221.558,-5.371
17,0.332,0.171,-1.107,1.709,-230.286,-11.169
18,0.292,0.093,-1.047,0.549,-237.061,-15.93
19,0.267,0.029,-0.996,-2.258,-243.591,-18.372
20,0.254,-0.017,-0.965,-2.075,-249.023,-18.799
21,0.211,-0.029,-0.919,0.549,-255.31,-18.127
22,0.149,-0.012,-0.849,3.357,-263.977,-17.456
23,0.122,0.012,-0.732,6.104,-276.245,-17.334
24,0.092,0.026,-0.603,10.864,-287.231,-18.372
25,0.055,0.026,-0.47,13.916,-295.532,-20.63
26,0.018,0.011,-0.32,14.221,-303.528,-23.132
27,0.002,-0.008,-0.169,15.198,-309.692,-25.269
28,-0.031,-0.026,-0.002,15.991,-315.063,-27.405
29,-0.044,-0.034,0.196,13.855,-319.275,-29.236
30,-0.043,-0.031,0.411,10.193,-320.984,-30.579
31,-0.043,-0.001,0.639,2.808,-319.641,-30.823
32,-0.035,0.043,0.881,-6.409,-314.27,-30.518
33,0.007,0.063,1.126,-10.01,-304.932,-31.311
34,0.07,0.053,1.36,-11.536,-288.879,-32.715
35,0.13,0.006,1.538,-11.292,-263.611,-34.485
36,0.17,-0.055,1.673,-10.925,-232.849,-35.828
37,0.206,-0.124,1.742,-8.545,-198.303,-35.95
38,0.252,-0.194,1.76,-7.324,-162.415,-34.546
39,0.298,-0.236,1.733,-5.981,-127.502,-31.799
40,0.335,-0.252,1.653,-4.883,-93.506,-28.32
41,0.38,-0.246,1.541,-5.005,-62.744,-24.475
42,0.415,-0.235,1.418,-5.798,-35.583,-21.24
43,0.442,-0.211,1.256,-4.883,-10.864,-18.127
44,0.467,-0.182,1.095,-4.883,7.996,-16.052
45,0.476,-0.165,0.943,-4.089,22.034,-14.709
46,0.484,-0.185,0.809,-3.601,30.701,-14.343
47,0.491,-0.232,0.708,-3.113,34.302,-14.404
48,0.497,-0.284,0.646,-1.038,34.18,-13.062
49,0.505,-0.32,0.612,2.014,31.921,-9.827
50,0.517,-0.327,0.609,4.028,28.748,-5.859
51,0.531,-0.311,0.629,4.7,26.062,-1.343
52,0.543,-0.272,0.66,5.31,25.391,3.052
53,0.558,-0.229,0.7,4.639,26.123,6.287
54,0.574,-0.192,0.748,2.502,28.137,8.179
55,0.587,-0.173,0.799,0.549,32.043,8.972
56,0.597,-0.174,0.852,-0.977,38.025,9.277
57,0.601,-0.183,0.904,-0.916,46.448,9.766
58,0.592,-0.186,0.947,0.122,57.007,11.108
59,0.589,-0.185,0.976,1.526,69.519,12.756
60,0.562,-0.175,0.97,2.747,84.106,14.465
61,0.534,-0.156,0.944,3.174,98.938,16.235
62,0.508,-0.123,0.9,3.784,112.915,17.761
63,0.492,-0.08,0.855,4.395,124.817,18.799
64,0.48,-0.04,0.812,6.409,136.292,19.165
65,0.483,-0.015,0.773,8.789,147.095,18.127
66,0.478,-0.019,0.734,11.292,156.738,16.052
67,0.481,-0.059,0.7,11.536,166.87,14.221
68,0.482,-0.128,0.643,12.268,178.65,13.245
69,0.47,-0.202,0.559,12.878,193.298,13.489
70,0.458,-0.258,0.457,15.747,207.886,16.235
71,0.432,-0.279,0.325,19.287,222.107,21.545
72,0.432,-0.254,0.17,23.499,235.352,28.992
73,0.431,-0.19,-0.009,27.405,245.483,36.987
74,0.424,-0.091,-0.19,30.762,251.831,44.312
75,0.429,0.035,-0.354,33.447,251.892,49.744
76,0.441,0.171,-0.479,34.851,245.911,52.307
77,0.461,0.279,-0.551,34.363,234.924,50.903
78,0.482,0.327,-0.573,33.264,219.36,45.227
79,0.509,0.307,-0.557,31.311,205.627,36.682
80,0.517,0.212,-0.552,28.992,197.937,27.771
81,0.519,0.076,-0.548,23.926,194.031,20.386
82,0.515,-0.053,-0.562,17.883,193.054,17.151
83,0.505,-0.133,-0.598,12.085,194.763,18.127
84,0.498,-0.142,-0.644,6.653,196.472,22.4
85,0.486,-0.069,-0.705,1.831,197.998,28.564
86,0.474,0.052,-0.769,-0.732,197.998,33.813
87,0.476,0.182,-0.803,-2.38,194.092,36.133
88,0.482,0.3,-0.821,-2.625,189.514,35.095
89,0.481,0.384,-0.842,-1.343,187.073,30.762
90,0.47,0.42,-0.867,0.61,185.12,23.743
91,0.473,0.392,-0.894,1.526,183.35,14.893
92,0.465,0.294,-0.94,0.854,182.861,5.737
93,0.454,0.146,-1.004,-1.953,183.96,-1.77
94,0.445,-0.028,-1.085,-6.836,185.608,-5.676
95,0.434,-0.19,-1.195,-10.925,187.744,-5.859
96,0.423,-0.293,-1.334,-13.428,188.599,-1.587
97,0.408,-0.312,-1.48,-13.611,184.814,7.019
98,0.403,-0.242,-1.612,-12.024,176.758,17.944
99,0.407,-0.099,-1.713,-8.179,164.978,28.564
100,0.427,0.08,-1.777,-3.174,150.696,36.255
101,0.456,0.245,-1.809,2.441,135.376,39.063
102,0.474,0.36,-1.823,7.996,120.972,37.109
103,0.491,0.414,-1.826,11.475,107.3,31.372
104,0.501,0.413,-1.823,12.39,93.14,24.17
105,0.503,0.367,-1.828,9.827,80.078,16.663
106,0.501,0.296,-1.832,4.639,66.65,10.437
107,0.501,0.228,-1.815,-0.671,52.368,6.287
108,0.503,0.183,-1.77,-5.432,37.72,3.967
109,0.508,0.148,-1.7,-8.301,23.621,2.686
110,0.512,0.119,-1.605,-8.545,10.925,2.075
111,0.518,0.103,-1.492,-6.897,0.061,2.075
112,0.517,0.098,-1.368,-4.15,-8.301,2.258
113,0.524,0.1,-1.241,-1.648,-14.832,2.808
114,0.524,0.099,-1.138,1.16,-18.982,2.991
115,0.524,0.1,-1.046,2.38,-20.752,3.174
116,0.522,0.106,-0.982,2.502,-18.25,3.418
117,0.522,0.119,-0.937,1.709,-14.404,3.723
118,0.521,0.135,-0.929,0.916,-9.521,3.784
119,0.512,0.143,-0.953,-0.427,-5.066,3.296

1,0.583,0.258,-1.944,-2.747,-15.381,6.287
2,0.569,0.298,-2.053,-0.427,-27.466,3.845
3,0.566,0.314,-2.141,1.526,-42.297,0.183
4,0.542,0.302,-2.208,2.502,-59.204,-4.15
5,0.498,0.287,-2.236,1.831,-79.224,-7.812
6,0.478,0.292,-2.199,-0.061,-101.44,-10.864
7,0.461,0.291,-2.118,-1.099,-123.474,-13.855
8,0.429,0.264,-2.008,-2.197,-143.494,-17.883
9,0.409,0.207,-1.891,-5.127,-161.377,-22.034
10,0.385,0.143,-1.767,-8.24,-176.819,-25.085
11,0.371,0.082,-1.644,-10.498,-189.88,-26.55
12,0.351,0.031,-1.54,-10.864,-200.439,-26.367
13,0.335,-0.017,-1.456,-9.766,-208.801,-25.452
14,0.295,-0.054,-1.361,-8.606,-216.98,-23.987
15,0.285,-0.08,-1.256,-7.324,-225.098,-21.484
16,0.269,-0.085,-1.16,-4.639,-231.445,-18.433
17,0.257,-0.068,-1.061,-2.502,-236.938,-14.526
18,0.25,-0.022,-0.967,-2.197,-241.333,-10.681
19,0.247,0.047,-0.9,-0.793,-244.507,-7.263
20,0.249,0.109,-0.854,0.488,-246.887,-5.798
21,0.247,0.149,-0.844,0.854,-247.375,-6.714
22,0.208,0.176,-0.843,1.038,-248.718,-9.277
