count,aX,aY,aZ,gX,gY,gZ
11,0.086,0.086,-2.035,27.771,-236.816,-16.663
12,0.052,0.082,-1.82,25.696,-253.601,-17.273
13,0.024,0.117,-1.631,20.508,-266.296,-17.395
14,0.009,0.145,-1.469,14.038,-276.55,-19.104
15,-0.021,0.149,-1.334,7.629,-285.034,-22.217
16,-0.07,0.123,-1.189,-0.244,-294.006,-26.428
17,-0.082,0.076,-1.03,-8.667,-303.223,-30.518
18,-0.095,0.031,-0.864,-14.221,-311.584,-33.325
19,-0.119,-0.022,-0.694,-20.691,-318.665,-34.668
20,-0.108,-0.076,-0.512,-26.489,-325.745,-34.546
21,-0.098,-0.127,-0.369,-26.245,-326.599,-33.081
22,-0.095,-0.151,-0.231,-23.621,-325.012,-30.09
23,-0.07,-0.136,-0.117,-20.203,-321.777,-25.818
24,-0.079,-0.097,-0.024,-15.442,-315.369,-22.095
25,-0.092,-0.023,0.087,-13.733,-312.012,-19.226
26,-0.105,0.053,0.213,-13.977,-309.814,-18.25
27,-0.095,0.095,0.35,-16.907,-307.678,-19.958
28,-0.074,0.098,0.503,-22.156,-305.298,-23.376
29,-0.057,0.049,0.66,-26.672,-299.744,-27.71
30,-0.02,-0.029,0.826,-30.64,-291.138,-31.372
31,0.04,-0.085,0.991,-34.119,-278.992,-31.86
32,0.095,-0.127,1.109,-34.485,-259.705,-29.785
33,0.144,-0.145,1.197,-34.729,-236.206,-26.306
34,0.185,-0.142,1.245,-31.921,-211.365,-21.851
35,0.212,-0.123,1.257,-28.137,-185.364,-17.212
36,0.236,-0.11,1.25,-23.499,-161.621,-13.184
37,0.255,-0.085,1.233,-20.02,-140.625,-9.705
38,0.269,-0.04,1.214,-17.578,-122.437,-6.775
39,0.288,0.004,1.202,-16.357,-106.628,-5.249
40,0.303,0.038,1.194,-15.198,-92.712,-4.761
41,0.323,0.056,1.193,-14.771,-79.773,-5.31
42,0.348,0.062,1.205,-15.198,-67.993,-6.592
43,0.374,0.053,1.224,-15.015,-56.091,-8.728
44,0.397,0.009,1.231,-14.404,-42.603,-10.986
45,0.423,-0.055,1.222,-13.733,-27.832,-12.878
46,0.441,-0.123,1.189,-12.817,-12.329,-13.306
47,0.446,-0.178,1.135,-11.475,2.38,-11.902
48,0.446,-0.221,1.082,-10.254,15.259,-9.033
49,0.45,-0.235,1.036,-8.667,26.123,-5.188
50,0.451,-0.216,1.004,-6.592,35.339,-0.122
51,0.464,-0.163,0.987,-5.127,42.908,5.432
52,0.473,-0.1,0.972,-3.113,50.842,9.583
53,0.486,-0.054,0.969,-1.221,59.143,11.841
54,0.495,-0.027,0.97,0.549,67.871,12.756
55,0.499,-0.01,0.979,2.441,77.576,12.878
56,0.517,0.003,0.991,4.456,88.074,12.939
57,0.51,0.013,0.985,5.92,99.854,13.062
58,0.507,0.024,0.953,7.507,114.014,12.939
59,0.499,0.032,0.905,9.583,127.563,13.062
60,0.482,0.037,0.834,11.475,142.273,12.756
61,0.465,0.034,0.739,12.878,156.86,12.39
62,0.449,0.026,0.634,13.367,169.189,12.39
63,0.445,0.009,0.518,13.55,179.138,12.512
64,0.444,0.008,0.409,13.306,186.584,12.939
65,0.444,0.019,0.307,14.221,191.223,13.672
66,0.444,0.038,0.215,15.686,193.665,14.221
67,0.446,0.06,0.137,17.578,194.824,14.648
68,0.448,0.086,0.083,19.165,193.542,14.771
69,0.463,0.125,0.055,20.569,191.467,14.343
70,0.486,0.149,0.04,21.362,190.002,12.695
71,0.503,0.141,0.021,21.301,191.162,9.888
72,0.509,0.116,-0.01,21.301,194.946,6.531
73,0.505,0.073,-0.068,19.226,200.989,3.052
74,0.493,0.01,-0.135,17.212,206.726,0.305
75,0.481,-0.052,-0.203,15.869,211.121,-1.099
76,0.462,-0.111,-0.289,16.541,216.309,-0.488
77,0.448,-0.144,-0.395,17.151,221.13,2.258
78,0.443,-0.118,-0.506,17.151,223.022,6.958
79,0.444,-0.03,-0.594,17.09,220.947,12.207
80,0.465,0.083,-0.671,18.372,218.14,15.503
81,0.489,0.164,-0.747,19.836,214.783,14.893
82,0.492,0.168,-0.836,19.287,212.28,10.498
83,0.488,0.083,-0.934,17.456,209.106,4.272
84,0.485,-0.046,-1.019,15.503,203.43,-0.366
85,0.484,-0.15,-1.082,13.733,195.679,-1.282
86,0.49,-0.192,-1.126,12.451,186.768,1.953
87,0.512,-0.152,-1.146,10.376,177.307,7.263
88,0.532,-0.057,-1.167,9.766,170.593,12.207
89,0.541,0.059,-1.19,8.667,165.344,15.076
90,0.545,0.158,-1.225,6.958,160.767,14.648
91,0.549,0.211,-1.278,5.615,157.043,11.597
92,0.549,0.202,-1.342,4.7,152.283,6.531
93,0.55,0.115,-1.411,4.395,146.729,0.977
94,0.553,-0.025,-1.475,4.517,139.709,-3.296
95,0.552,-0.182,-1.533,6.348,131.836,-3.967
96,0.549,-0.286,-1.579,8.118,123.413,0
97,0.533,-0.285,-1.609,9.644,113.953,8.545
98,0.531,-0.163,-1.613,9.949,102.661,18.86
99,0.54,0.05,-1.598,9.399,91.064,27.649
100,0.549,0.276,-1.565,7.874,80.139,31.372
101,0.553,0.436,-1.513,5.188,69.824,28.381
102,0.553,0.494,-1.449,3.052,60.608,20.02
103,0.552,0.453,-1.362,1.77,52.856,9.46
104,0.551,0.347,-1.274,0.977,47.18,-0.305
105,0.567,0.204,-1.206,0.549,44.312,-6.775
106,0.575,0.046,-1.183,0.488,44.8,-10.132
107,0.575,-0.084,-1.227,0.427,48.218,-10.132
108,0.56,-0.144,-1.313,-0.183,50.72,-6.653
109,0.549,-0.114,-1.414,-1.099,50.171,-0.916
110,0.542,-0.018,-1.502,-2.014,46.387,5.127
111,0.53,0.095,-1.558,-3.906,38.94,8.606
112,0.52,0.185,-1.558,-6.714,27.1,8.545
113,0.519,0.236,-1.499,-8.545,13.977,5.859
114,0.521,0.245,-1.394,-9.033,2.014,1.709
115,0.524,0.206,-1.264,-8.423,-7.202,-2.747
116,0.532,0.133,-1.127,-7.996,-13.672,-6.287
117,0.537,0.056,-1.019,-6.775,-16.724,-8.423
118,0.541,-0.002,-0.933,-4.822,-16.724,-8.606
119,0.538,-0.031,-0.894,-2.808,-11.902,-7.324

1,0.565,0.114,-2.149,-6.531,10.986,5.31
2,0.553,0.118,-2.34,-6.165,-0.671,5.554
3,0.543,0.108,-2.512,-3.662,-16.541,5.31
4,0.524,0.084,-2.631,0,-36.377,4.7
5,0.503,0.064,-2.731,3.845,-59.143,4.15
6,0.474,0.037,-2.795,7.996,-84.473,4.089
7,0.398,-0.013,-2.837,11.536,-111.755,3.601
8,0.311,-0.049,-2.806,12.634,-141.846,3.479
9,0.196,-0.03,-2.68,12.756,-174.561,4.883
10,0.12,0.035,-2.466,12.634,-207.642,6.958
11,0.086,0.113,-2.207,11.597,-238.708,7.385
12,0.02,0.171,-1.923,11.047,-265.015,5.554
13,-0.033,0.199,-1.633,9.583,-283.875,2.136
14,-0.059,0.217,-1.364,8.179,-298.096,-2.014
15,-0.092,0.232,-1.103,5.859,-308.228,-5.615
16,-0.088,0.229,-0.865,1.892,-314.27,-9.949
17,-0.053,0.177,-0.692,-2.136,-316.528,-14.832
18,-0.048,0.06,-0.572,-4.089,-315.125,-19.653
19,-0.064,-0.066,-0.496,-6.104,-309.753,-22.4
20,-0.075,-0.137,-0.418,-6.104,-307.434,-21.484
21,-0.088,-0.131,-0.346,-3.174,-306.641,-17.578
22,-0.115,-0.066,-0.261,-2.075,-307.373,-12.878
23,-0.099,0.042,-0.163,-3.052,-308.594,-9.338
24,-0.119,0.151,-0.045,-3.357,-309.998,-8.362
25,-0.124,0.242,0.089,-5.432,-311.34,-10.62
26,-0.111,0.282,0.239,-8.118,-311.768,-15.747
27,-0.12,0.264,0.406,-11.23,-310.974,-23.01
28,-0.093,0.188,0.567,-11.597,-307.739,-30.945
29,-0.079,0.077,0.728,-12.39,-300.476,-37.354
30,-0.053,-0.032,0.89,-14.648,-290.649,-40.527
31,-0.002,-0.099,1.039,-19.104,-276.917,-39.856
32,0.035,-0.113,1.165,-22.217,-258.423,-36.255
33,0.067,-0.092,1.263,-22.522,-237.366,-31.86
34,0.114,-0.046,1.343,-22.339,-215.271,-27.771
35,0.158,-0.001,1.408,-21.362,-192.505,-25.085
36,0.181,0.014,1.449,-20.081,-168.579,-24.231
37,0.211,-0.004,1.479,-19.653,-145.325,-24.841
38,0.232,-0.039,1.493,-19.714,-122.864,-24.963
39,0.26,-0.066,1.495,-18.738,-100.525,-23.987
40,0.292,-0.085,1.485,-16.846,-79.102,-22.339
41,0.323,-0.107,1.462,-14.648,-57.617,-20.63
42,0.339,-0.132,1.417,-12.207,-36.987,-18.921
43,0.357,-0.162,1.351,-9.705,-17.273,-17.029
44,0.371,-0.199,1.276,-8.545,-0.305,-14.771
45,0.379,-0.243,1.197,-7.812,15.442,-12.024
46,0.37,-0.279,1.127,-7.263,28.87,-8.24
47,0.366,-0.288,1.089,-7.141,38.33,-3.54
48,0.365,-0.257,1.069,-6.653,46.082,2.747
49,0.371,-0.198,1.058,-5.371,54.138,9.521
50,0.378,-0.123,1.051,-3.54,62.866,14.709
51,0.392,-0.049,1.058,-2.136,72.266,18.066
52,0.404,0.009,1.07,-0.732,82.153,19.531
53,0.412,0.057,1.078,0.183,94.055,19.348
54,0.424,0.094,1.064,1.404,107.605,17.761
55,0.407,0.109,1.03,2.014,122.009,15.442
56,0.4,0.105,0.976,1.892,137.207,12.634
57,0.396,0.078,0.891,1.709,152.954,9.888
58,0.391,0.055,0.795,1.465,167.969,8.057
59,0.402,0.044,0.698,2.38,180.115,7.019
60,0.42,0.029,0.586,4.028,191.467,6.47
61,0.436,0.003,0.461,4.272,203.064,5.676
62,0.437,-0.049,0.315,5.92,213.44,4.7
63,0.425,-0.136,0.173,7.996,221.375,4.211
64,0.411,-0.216,0.04,11.169,225.525,5.92
65,0.413,-0.241,-0.068,12.634,225.83,11.047
66,0.414,-0.19,-0.151,13.611,223.083,18.127
67,0.438,-0.074,-0.201,13,217.651,25.269
68,0.469,0.072,-0.222,11.047,212.402,29.541
69,0.499,0.195,-0.236,9.155,209.595,29.663
70,0.508,0.25,-0.269,7.141,210.327,25.33
71,0.499,0.27,-0.332,6.714,214.172,18.311
72,0.5,0.155,-0.429,6.47,219.421,10.681
73,0.476,0.052,-0.543,9.521,221.802,6.104
74,0.486,0.006,-0.645,10.315,220.703,6.226
75,0.501,0.009,-0.744,11.597,218.872,8.24
76,0.508,0.021,-0.848,12.024,215.942,10.315
77,0.517,0.049,-0.941,10.437,210.999,11.353
78,0.519,0.079,-1.003,7.08,203.369,10.986
79,0.519,0.09,-1.056,4.15,195.251,9.277
80,0.52,0.064,-1.102,-0.122,186.89,6.897
81,0.527,0.022,-1.135,-4.7,178.223,4.944
82,0.517,-0.008,-1.151,-7.812,169.189,4.211
83,0.515,-0.005,-1.148,-9.033,159.363,5.066
84,0.535,0.037,-1.134,-8.362,150.513,7.202
85,0.562,0.092,-1.124,-5.676,143.982,8.606
86,0.574,0.13,-1.13,-2.258,140.686,8.057
87,0.568,0.149,-1.154,0.793,138.55,6.348
88,0.562,0.149,-1.188,3.113,136.23,4.089
89,0.556,0.111,-1.226,5.127,132.935,1.587
90,0.554,0.039,-1.261,6.165,128.418,-0.61
91,0.543,-0.039,-1.286,6.104,123.413,-1.404
92,0.535,-0.096,-1.293,5.859,117.432,0.122
93,0.534,-0.112,-1.292,5.92,111.45,3.723
94,0.528,-0.083,-1.28,5.066,105.896,8.484
95,0.531,-0.006,-1.275,3.723,101.563,13.367
96,0.534,0.085,-1.284,2.441,98.511,16.418
97,0.531,0.17,-1.305,0.793,96.13,17.212
98,0.526,0.234,-1.329,-0.549,93.323,15.808
99,0.522,0.261,-1.364,-1.77,90.027,12.207
100,0.521,0.25,-1.402,-2.991,86.487,7.507
101,0.525,0.2,-1.444,-3.418,82.214,3.113
102,0.529,0.125,-1.486,-3.113,77.454,-0.549
103,0.536,0.053,-1.526,-2.991,72.205,-2.441
104,0.542,0.001,-1.566,-1.831,65.796,-1.953
105,0.543,-0.018,-1.603,-0.793,58.899,0.183
106,0.535,-0.003,-1.631,0.183,50.964,2.808
107,0.524,0.044,-1.64,0.061,41.26,5.554
108,0.517,0.122,-1.62,-0.549,29.968,7.202
109,0.508,0.197,-1.566,-2.441,17.944,7.08
110,0.509,0.253,-1.484,-4.761,6.348,4.944
111,0.517,0.264,-1.379,-6.775,-3.235,0.916
112,0.524,0.224,-1.272,-7.812,-10.132,-3.784
113,0.528,0.151,-1.174,-8.118,-15.076,-7.568
114,0.527,0.07,-1.096,-6.653,-17.212,-10.01
115,0.521,0.009,-1.035,-5.371,-17.761,-10.193
116,0.517,-0.022,-0.987,-4.395,-17.273,-8.606
117,0.515,-0.023,-0.953,-3.174,-15.137,-6.226
118,0.512,-0.003,-0.935,-2.136,-12.39,-4.15
119,0.508,0.019,-0.925,-2.014,-10.071,-2.563

1,0.552,0.155,-1.964,-5.859,11.169,5.798
2,0.549,0.12,-2.088,-5.066,2.563,3.784
3,0.54,0.075,-2.211,-4.089,-8.24,2.136
4,0.52,0.051,-2.306,-2.991,-22.034,2.075
5,0.487,0.065,-2.38,-1.892,-38.513,3.54
6,0.458,0.115,-2.432,-0.916,-57.556,5.554
7,0.433,0.177,-2.457,1.831,-78.674,6.47
8,0.369,0.212,-2.444,5.92,-100.891,4.944
9,0.338,0.209,-2.387,10.62,-124.023,1.404
10,0.329,0.163,-2.324,15.747,-144.958,-2.991
11,0.296,0.074,-2.264,21.118,-163.818,-6.287
12,0.231,-0.012,-2.205,24.109,-181.824,-8.179
13,0.146,-0.037,-2.133,26.062,-200.745,-7.263
14,0.06,0.008,-2.015,24.597,-221.558,-5.066
15,0.025,0.108,-1.859,21.057,-242.676,-2.869
16,0.017,0.203,-1.709,17.822,-260.62,-3.174
17,-0.068,0.254,-1.557,10.315,-276.733,-6.348
18,-0.128,0.262,-1.417,1.648,-291.016,-11.719
19,-0.177,0.249,-1.286,-6.226,-303.711,-17.517
20,-0.227,0.228,-1.153,-13.55,-315.613,-22.522
21,-0.265,0.218,-1.018,-20.874,-326.843,-26.367
22,-0.304,0.203,-0.879,-23.743,-337.036,-30.273
23,-0.356,0.153,-0.743,-25.391,-347.046,-34.851
24,-0.413,0.078,-0.578,-26.611,-359.192,-38.757
25,-0.449,0.001,-0.382,-26.55,-371.521,-41.138
26,-0.47,-0.058,-0.168,-25.085,-380.493,-41.321
27,-0.461,-0.093,0.079,-25.757,-388.123,-39.246
28,-0.444,-0.089,0.313,-22.888,-389.282,-36.316
29,-0.418,-0.072,0.514,-18.433,-384.155,-32.837
30,-0.388,-0.029,0.713,-23.743,-375.061,-29.358
31,-0.341,0.022,0.885,-27.771,-361.45,-26.794
32,-0.305,0.073,1.049,-28.809,-346.069,-25.513
33,-0.244,0.088,1.206,-28.564,-328.247,-26.245
34,-0.178,0.081,1.356,-28.748,-307.678,-28.076
35,-0.137,0.045,1.489,-26.978,-284.302,-29.724
36,-0.089,-0.018,1.611,-25.208,-259.338,-30.64
37,-0.036,-0.091,1.718,-22.949,-232.422,-30.029
38,0.018,-0.131,1.802,-20.569,-202.82,-26.978
39,0.068,-0.137,1.844,-17.639,-170.105,-22.583
40,0.128,-0.125,1.833,-15.137,-136.23,-17.822
41,0.174,-0.111,1.766,-13.062,-102.173,-14.099
42,0.212,-0.096,1.655,-11.536,-70.068,-11.414
43,0.235,-0.083,1.52,-10.315,-42.236,-9.399
44,0.257,-0.085,1.362,-8.362,-16.785,-8.118
45,0.277,-0.089,1.224,-7.629,0.427,-6.958
46,0.294,-0.092,1.104,-6.775,13.184,-5.737
47,0.3,-0.105,1.009,-5.432,21.973,-5.066
48,0.308,-0.131,0.947,-3.845,27.283,-4.395
49,0.314,-0.157,0.911,-2.869,30.579,-2.991
50,0.316,-0.172,0.899,-2.686,32.837,-0.61
51,0.319,-0.164,0.913,-3.357,34.973,2.502
52,0.325,-0.134,0.946,-4.272,37.781,5.615
53,0.328,-0.092,0.988,-4.883,41.443,8.423
54,0.346,-0.06,1.045,-6.409,46.265,10.01
55,0.373,-0.039,1.096,-6.47,54.626,10.681
56,0.39,-0.033,1.13,-4.883,66.345,10.742
57,0.408,-0.04,1.137,-3.052,80.627,10.437
58,0.42,-0.06,1.109,-1.099,97.229,9.888
59,0.424,-0.092,1.052,1.404,114.258,9.705
60,0.428,-0.136,0.983,2.808,130.188,10.132
61,0.413,-0.186,0.895,4.639,146.484,11.78
62,0.403,-0.239,0.815,7.263,160.645,14.221
63,0.386,-0.266,0.717,8.545,173.34,18.433
64,0.369,-0.255,0.617,8.972,184.448,24.17
65,0.354,-0.188,0.53,8.118,191.772,30.762
66,0.348,-0.069,0.464,6.348,196.777,36.804
67,0.338,0.068,0.413,4.578,200.378,40.466
68,0.351,0.196,0.373,1.892,204.224,40.894
69,0.377,0.28,0.324,0.671,209.229,37.659
70,0.393,0.292,0.253,1.587,215.759,31.799
71,0.403,0.241,0.168,4.578,223.022,24.719
72,0.41,0.142,0.08,9.155,229.37,18.372
73,0.411,0.02,-0.014,14.709,236.145,14.404
74,0.402,-0.087,-0.111,20.996,242.187,14.221
75,0.377,-0.153,-0.22,24.658,247.253,17.578
76,0.356,-0.139,-0.337,24.353,251.465,23.743
77,0.343,-0.036,-0.443,19.47,252.625,31.189
78,0.354,0.13,-0.532,11.841,250.122,37.354
79,0.379,0.31,-0.599,2.563,245.056,39.185
80,0.401,0.464,-0.625,-8.667,238.953,35.217
81,0.427,0.506,-0.661,-7.996,234.07,24.597
82,0.443,0.442,-0.714,-7.568,232.666,11.475
83,0.441,0.274,-0.796,-4.456,235.107,-0.732
84,0.451,0.068,-0.898,2.808,237.183,-7.751
85,0.457,-0.091,-1.034,14.526,239.319,-8.179
86,0.459,-0.179,-1.182,26.306,239.502,-3.052
87,0.455,-0.176,-1.326,34.302,235.413,5.981
88,0.451,-0.09,-1.471,38.574,227.173,15.991
89,0.451,0.053,-1.57,37.598,213.013,23.987
90,0.463,0.205,-1.626,32.166,193.726,28.137
91,0.482,0.306,-1.656,23.804,174.683,27.344
92,0.498,0.34,-1.658,14.282,155.884,22.4
93,0.51,0.328,-1.616,5.859,137.207,15.808
94,0.536,0.299,-1.532,0.488,120.239,9.949
95,0.56,0.258,-1.422,-1.77,107.056,5.615
96,0.589,0.204,-1.315,-1.953,98.083,2.258
97,0.598,0.141,-1.226,-2.38,92.896,0.305
98,0.594,0.074,-1.171,-2.258,91.797,-0.366
99,0.572,0.021,-1.158,-0.61,94.788,0.977
100,0.549,0.003,-1.176,-0.183,97.961,3.967
101,0.54,0.031,-1.223,-0.244,100.22,8.301
102,0.53,0.096,-1.302,-1.587,101.563,12.756
103,0.522,0.177,-1.392,-3.479,101.929,15.503
104,0.518,0.261,-1.492,-5.676,100.769,16.113
105,0.517,0.316,-1.577,-7.568,94.238,14.221
106,0.528,0.33,-1.639,-8.423,84.29,9.949
107,0.531,0.301,-1.69,-7.69,72.754,4.883
108,0.519,0.246,-1.714,-7.629,60.791,0.244
109,0.515,0.192,-1.712,-7.812,47.668,-2.869
110,0.508,0.155,-1.678,-8.057,34.363,-4.272
111,0.51,0.13,-1.614,-8.057,21.484,-4.761
112,0.523,0.093,-1.539,-8.789,10.01,-4.822
113,0.521,0.047,-1.457,-9.705,0.427,-4.883
114,0.518,0.014,-1.363,-10.132,-7.263,-3.906
115,0.526,0.01,-1.261,-9.949,-13.672,-1.709
116,0.528,0.036,-1.16,-9.216,-17.883,1.038
117,0.533,0.079,-1.077,-8.362,-20.02,3.174
118,0.532,0.12,-1.003,-8.118,-20.691,4.089
119,0.526,0.152,-0.955,-8.179,-18.982,3.54

1,0.579,0.299,-1.844,-15.32,-5.493,7.507
2,0.566,0.327,-1.948,-16.724,-13.306,4.517
3,0.581,0.331,-2.045,-17.456,-23.743,0.305
4,0.585,0.294,-2.135,-17.334,-36.194,-3.906
5,0.565,0.209,-2.209,-16.418,-50.049,-7.69
6,0.523,0.124,-2.253,-13.794,-66.406,-10.132
7,0.48,0.049,-2.243,-10.315,-85.205,-10.254
8,0.455,0.026,-2.193,-5.554,-104.98,-7.874
9,0.442,0.042,-2.117,0.183,-123.596,-5.188
10,0.426,0.071,-2.052,6.47,-139.343,-3.052
11,0.392,0.102,-1.996,10.62,-154.114,-2.136
12,0.327,0.169,-1.939,13.672,-169.312,-1.465
13,0.251,0.269,-1.848,14.832,-185.852,-1.892
14,0.202,0.384,-1.73,11.658,-204.346,-4.639
15,0.154,0.453,-1.565,5.981,-222.168,-10.559
16,0.127,0.419,-1.393,-0.488,-237.366,-20.325
17,0.096,0.289,-1.24,-7.812,-249.023,-30.701
18,0.092,0.122,-1.104,-13.489,-257.202,-38.208
19,0.073,-0.02,-0.992,-18.433,-262.695,-41.138
20,0.054,-0.088,-0.887,-22.034,-267.151,-39.063
21,0.044,-0.068,-0.796,-24.719,-271.667,-34.79
22,0.02,0.016,-0.684,-28.076,-278.198,-30.518
23,0,0.116,-0.57,-32.593,-284.546,-28.625
24,-0.015,0.172,-0.45,-36.56,-290.405,-30.029
25,-0.008,0.162,-0.327,-39.612,-295.654,-33.997
26,-0.017,0.105,-0.196,-41.992,-299.194,-38.818
27,-0.004,0.031,-0.064,-44.312,-301.025,-41.992
28,0.017,-0.01,0.051,-45.349,-298.828,-42.236
29,0.041,0.004,0.142,-46.143,-293.335,-40.344
30,0.044,0.05,0.218,-48.462,-287.048,-38.147
31,0.057,0.091,0.278,-49.744,-280.762,-36.926
32,0.072,0.101,0.335,-46.509,-274.902,-37.415
33,0.076,0.068,0.412,-40.405,-271.545,-39.124
34,0.063,0.003,0.516,-33.875,-269.47,-40.649
35,0.068,-0.077,0.638,-27.466,-266.418,-41.077
36,0.093,-0.143,0.786,-22.095,-262.451,-39.368
37,0.114,-0.188,0.955,-18.677,-255.371,-35.645
38,0.147,-0.214,1.11,-15.442,-243.347,-31.25
39,0.189,-0.238,1.247,-13.977,-226.685,-26.306
40,0.222,-0.265,1.342,-13.428,-204.712,-21.545
41,0.263,-0.27,1.41,-13.123,-180.542,-16.479
42,0.295,-0.258,1.451,-13.611,-155.579,-11.658
43,0.323,-0.221,1.45,-14.099,-129.15,-7.08
44,0.353,-0.165,1.406,-14.221,-102.356,-3.418
45,0.371,-0.12,1.318,-13.245,-77.637,-0.916
46,0.379,-0.094,1.228,-12.878,-57.19,-0.061
47,0.386,-0.09,1.138,-11.902,-40.161,-0.061
48,0.391,-0.11,1.059,-10.315,-26.978,-0.305
49,0.39,-0.145,1.002,-7.935,-17.822,-0.122
50,0.39,-0.182,0.972,-5.249,-11.536,0.916
51,0.391,-0.198,0.971,-3.174,-6.958,3.174
52,0.388,-0.186,0.985,-1.77,-1.892,5.981
53,0.39,-0.152,1.004,-1.709,4.089,8.667
54,0.395,-0.105,1.035,-2.502,10.132,10.803
55,0.408,-0.062,1.062,-3.296,17.7,11.902
56,0.415,-0.04,1.082,-3.113,27.588,11.597
57,0.42,-0.037,1.095,-2.808,38.452,10.498
58,0.433,-0.058,1.099,-2.319,50.598,9.399
59,0.446,-0.083,1.089,-0.61,63.599,8.85
60,0.456,-0.108,1.052,1.282,78.125,8.911
61,0.466,-0.133,1,2.808,92.163,9.705
62,0.476,-0.149,0.931,4.639,105.652,11.169
63,0.481,-0.148,0.845,5.981,119.141,13.062
64,0.493,-0.131,0.76,7.385,130.676,15.259
65,0.494,-0.109,0.668,7.263,140.137,17.029
66,0.503,-0.094,0.569,7.263,148.499,18.005
67,0.503,-0.092,0.483,6.47,154.053,18.494
68,0.498,-0.093,0.4,7.202,157.837,19.043
69,0.5,-0.092,0.348,7.324,158.691,20.203
70,0.503,-0.084,0.315,7.812,158.203,21.606
71,0.522,-0.068,0.306,8.484,157.959,23.071
72,0.535,-0.042,0.297,9.888,158.997,24.414
73,0.543,-0.024,0.289,11.353,161.743,25.513
74,0.548,-0.016,0.264,14.648,166.687,26.062
75,0.535,-0.021,0.222,16.541,172.913,26.489
76,0.54,-0.025,0.171,18.738,179.687,26.978
77,0.531,-0.009,0.111,19.897,185.913,28.198
78,0.549,0.024,0.045,21.667,191.65,29.785
79,0.554,0.066,-0.035,21.179,197.815,30.334
80,0.568,0.106,-0.129,19.836,204.102,29.663
81,0.571,0.136,-0.234,17.456,209.229,27.344
82,0.547,0.145,-0.328,14.832,212.158,23.804
83,0.539,0.112,-0.411,12.329,212.036,19.653
84,0.534,0.042,-0.497,11.658,210.388,15.991
85,0.524,-0.045,-0.565,12.085,207.153,14.16
86,0.526,-0.113,-0.62,13.733,202.271,15.381
87,0.533,-0.129,-0.673,17.09,197.632,19.531
88,0.548,-0.066,-0.716,20.081,192.566,25.696
89,0.566,0.058,-0.75,22.217,187.927,31.311
90,0.576,0.211,-0.784,22.034,183.594,34.18
91,0.578,0.344,-0.801,20.264,178.711,33.203
92,0.571,0.425,-0.809,17.273,173.584,27.527
93,0.565,0.421,-0.797,15.686,168.396,18.738
94,0.566,0.323,-0.783,14.038,164.124,8.606
95,0.566,0.175,-0.771,10.559,162.598,0.488
96,0.561,0.015,-0.782,8.24,163.391,-3.479
97,0.559,-0.086,-0.82,7.019,166.687,-2.93
98,0.546,-0.121,-0.886,6.104,171.936,1.465
99,0.549,-0.095,-0.986,3.662,177.002,7.446
100,0.542,-0.016,-1.095,0.732,179.26,13.184
101,0.545,0.086,-1.217,-0.061,178.955,17.029
102,0.532,0.171,-1.31,0.488,174.255,17.578
103,0.537,0.23,-1.382,2.075,165.833,15.686
104,0.528,0.25,-1.424,3.967,156.006,12.268
105,0.544,0.23,-1.448,7.202,145.386,8.118
106,0.544,0.18,-1.463,10.071,135.681,4.15
107,0.543,0.128,-1.472,11.353,126.831,1.587
108,0.547,0.099,-1.48,9.949,118.896,0.977
109,0.542,0.085,-1.497,6.775,111.694,1.465
110,0.548,0.085,-1.517,2.563,104.675,2.319
111,0.549,0.083,-1.541,-1.465,97.229,2.869
112,0.548,0.08,-1.566,-4.944,89.478,3.296
113,0.542,0.075,-1.585,-7.69,80.566,3.845
114,0.54,0.083,-1.593,-8.301,70.923,4.578
115,0.542,0.101,-1.593,-7.446,60.73,5.249
116,0.54,0.125,-1.579,-6.47,50.476,5.737
117,0.538,0.155,-1.549,-5.798,40.405,5.554
118,0.534,0.183,-1.507,-4.944,30.884,4.578
119,0.531,0.208,-1.452,-4.333,22.4,3.174

1,0.572,0.094,-2.05,1.099,-25.452,2.93
2,0.549,0.099,-2.145,3.418,-37.048,3.113
3,0.519,0.119,-2.2,4.517,-51.941,3.357
4,0.515,0.169,-2.249,5.981,-68.237,4.028
5,0.489,0.204,-2.27,6.348,-84.9,3.662
6,0.463,0.215,-2.288,6.348,-101.685,1.526
7,0.431,0.219,-2.285,6.042,-119.568,-0.977
8,0.376,0.245,-2.247,6.47,-138.428,-3.235
9,0.304,0.295,-2.163,5.676,-159.058,-5.249
10,0.259,0.339,-2.028,3.723,-180.481,-8.362
11,0.218,0.345,-1.863,0.732,-200.867,-13.733
12,0.183,0.298,-1.673,-3.113,-219.055,-20.386
13,0.177,0.216,-1.494,-5.005,-232.361,-26.245
14,0.153,0.107,-1.349,-3.601,-241.516,-30.762
15,0.129,0.022,-1.215,-3.784,-248.901,-32.837
16,0.118,-0.035,-1.099,-4.517,-255.249,-32.654
17,0.093,-0.043,-0.997,-6.653,-259.949,-30.884
18,0.062,-0.028,-0.905,-10.803,-264.709,-28.564
19,0.034,-0.018,-0.817,-16.235,-270.508,-27.283
20,0.026,-0.01,-0.711,-21.179,-277.344,-26.733
21,0.008,0.006,-0.585,-24.17,-284.973,-25.94
22,0.002,0.037,-0.462,-26.245,-289.368,-25.635
23,-0.011,0.07,-0.336,-27.466,-293.396,-25.94
