count,aX,aY,aZ,gX,gY,gZ
3,-0.361,1.121,-1.458,-52.612,94.849,-140.442
4,-0.397,0.973,-1.511,-58.594,88.745,-158.02
5,-0.443,0.774,-1.588,-62.439,84.167,-173.462
6,-0.448,0.608,-1.658,-63.11,78.247,-184.021
7,-0.428,0.481,-1.743,-62.561,72.754,-190.674
8,-0.431,0.363,-1.855,-63.232,67.017,-195.19
9,-0.423,0.216,-1.991,-65.735,59.814,-198.669
10,-0.412,0.025,-2.14,-67.444,49.866,-201.05
11,-0.4,-0.189,-2.296,-68.237,36.316,-200.623
12,-0.396,-0.377,-2.407,-67.261,18.188,-196.411
13,-0.388,-0.48,-2.427,-65.674,-3.906,-187.866
14,-0.361,-0.519,-2.351,-63.416,-26.855,-177.246
15,-0.327,-0.542,-2.252,-61.218,-46.326,-167.786
16,-0.302,-0.582,-2.187,-60.303,-61.157,-159.546
17,-0.296,-0.625,-2.167,-60.974,-73.608,-151.855
18,-0.302,-0.664,-2.17,-62.073,-85.938,-144.165
19,-0.299,-0.711,-2.153,-62.927,-99.731,-136.78
20,-0.291,-0.791,-2.088,-62.988,-114.99,-129.822
21,-0.285,-0.89,-1.972,-62.988,-130.798,-122.131
22,-0.273,-0.962,-1.807,-61.096,-147.644,-112.305
23,-0.256,-0.962,-1.607,-57.129,-160.889,-100.464
24,-0.241,-1.011,-1.472,-42.969,-169.067,-89.233
25,-0.193,-1,-1.308,-52.734,-172.913,-74.829
26,-0.135,-1.021,-1.129,-56.335,-175.537,-61.707
27,-0.1,-0.999,-1.026,-54.993,-174.011,-48.523
28,-0.075,-0.973,-0.966,-57.373,-170.959,-35.828
29,-0.066,-0.945,-0.91,-57.922,-168.823,-23.926
30,-0.036,-0.911,-0.848,-56.763,-167.358,-12.634
31,-0.006,-0.862,-0.782,-54.26,-165.466,-2.625
32,0.022,-0.81,-0.723,-51.941,-162.598,6.653
33,0.051,-0.764,-0.673,-49.683,-159.119,14.709
34,0.083,-0.717,-0.632,-47.485,-155.029,21.973
35,0.11,-0.688,-0.603,-46.814,-150.452,28.198
36,0.128,-0.67,-0.587,-46.875,-146.545,33.813
37,0.139,-0.643,-0.572,-46.753,-143.311,39.612
38,0.153,-0.597,-0.545,-45.776,-141.113,45.532
39,0.174,-0.561,-0.512,-45.105,-139.526,50.842
40,0.191,-0.544,-0.47,-44.556,-137.756,55.176
41,0.212,-0.552,-0.43,-42.786,-135.437,58.655
42,0.233,-0.556,-0.382,-40.955,-132.935,62.439
43,0.257,-0.545,-0.328,-38.574,-130.188,66.956
44,0.276,-0.522,-0.276,-35.828,-126.587,71.594
45,0.296,-0.496,-0.23,-34.973,-121.826,76.233
46,0.304,-0.468,-0.192,-35.217,-115.906,80.566
47,0.317,-0.423,-0.162,-35.767,-108.948,84.656
48,0.331,-0.376,-0.134,-36.743,-102.112,88.135
49,0.34,-0.337,-0.114,-37.72,-94.971,90.454
50,0.348,-0.303,-0.106,-37.537,-86.792,91.98
51,0.363,-0.267,-0.102,-36.499,-79.224,93.079
52,0.389,-0.245,-0.095,-35.461,-72.571,93.445
53,0.408,-0.244,-0.085,-34.424,-66.101,93.262
54,0.425,-0.262,-0.067,-33.447,-60.12,93.384
55,0.44,-0.301,-0.041,-32.776,-54.138,94.055
56,0.444,-0.334,-0.018,-31.433,-46.936,96.191
57,0.444,-0.337,-0.007,-28.992,-38.086,99.731
58,0.446,-0.308,-0.008,-26.245,-28.137,104.431
59,0.455,-0.259,-0.025,-22.705,-17.883,109.07
60,0.46,-0.203,-0.063,-18.799,-8.118,112.61
61,0.462,-0.147,-0.113,-15.564,0.793,115.356
62,0.459,-0.095,-0.167,-12.146,8.85,117.188
63,0.457,-0.037,-0.227,-8.362,15.503,118.286
64,0.453,0.029,-0.274,-5.371,19.653,118.835
65,0.448,0.111,-0.303,-2.747,21.484,118.591
66,0.452,0.2,-0.312,-1.709,22.4,117.188
67,0.458,0.262,-0.316,-1.892,23.193,113.831
68,0.47,0.283,-0.307,-1.953,23.926,108.948
69,0.476,0.279,-0.28,-4.333,25.757,104.248
70,0.475,0.26,-0.27,-6.165,28.625,100.037
71,0.471,0.219,-0.277,-6.958,32.593,96.802
72,0.463,0.2,-0.292,-6.958,36.865,95.032
73,0.449,0.214,-0.307,-6.592,40.894,95.215
74,0.43,0.249,-0.316,-5.798,44.556,95.764
75,0.412,0.311,-0.33,-5.188,48.462,96.252
76,0.403,0.398,-0.348,-4.883,52.856,96.13
77,0.408,0.496,-0.38,-5.005,57.495,94.666
78,0.409,0.598,-0.432,-6.897,63.416,91.858
79,0.407,0.685,-0.491,-10.01,67.688,86.853
80,0.405,0.724,-0.54,-13,69.519,79.59
81,0.408,0.707,-0.58,-12.878,70.374,70.679
82,0.412,0.652,-0.606,-10.864,70.679,61.89
83,0.415,0.584,-0.621,-7.874,71.289,54.749
84,0.416,0.533,-0.63,-4.822,72.266,49.927
85,0.422,0.519,-0.64,-1.038,74.036,46.997
86,0.42,0.531,-0.657,1.709,76.477,44.983
87,0.422,0.55,-0.689,3.723,79.773,42.664
88,0.428,0.546,-0.738,5.066,83.252,39.673
89,0.422,0.513,-0.802,4.456,86.243,36.255
90,0.416,0.483,-0.867,3.601,87.28,33.386
91,0.412,0.461,-0.925,3.296,85.999,31.555
92,0.41,0.462,-0.946,3.967,82.214,30.396
93,0.408,0.47,-0.939,4.944,77.454,29.541
94,0.404,0.482,-0.905,7.202,74.036,28.503
95,0.411,0.489,-0.862,9.827,72.571,27.344
96,0.414,0.485,-0.828,11.719,73.059,25.757
97,0.405,0.485,-0.824,12.756,75.195,24.475
98,0.391,0.498,-0.857,12.817,78.43,23.376
99,0.382,0.523,-0.914,12.207,81.055,22.034
100,0.371,0.536,-0.976,10.864,83.069,20.142
101,0.361,0.536,-1.05,7.935,84.229,17.944
102,0.352,0.546,-1.106,3.906,80.75,15.93
103,0.348,0.585,-1.119,2.258,74.524,13.916
104,0.349,0.627,-1.092,1.77,68.542,11.047
105,0.349,0.637,-1.031,2.747,64.331,6.592
106,0.342,0.608,-0.975,4.7,62.927,1.282
107,0.33,0.555,-0.95,6.287,64.453,-3.174
108,0.328,0.496,-0.954,7.751,66.833,-5.615
109,0.323,0.461,-0.991,8.789,69.336,-6.836
110,0.324,0.465,-1.033,9.216,71.228,-7.324
111,0.333,0.485,-1.072,9.644,72.144,-8.118
112,0.348,0.486,-1.125,9.094,73.181,-10.315
113,0.353,0.443,-1.208,8.118,75.073,-13.733
114,0.351,0.368,-1.325,7.446,76.233,-16.907
115,0.347,0.303,-1.458,6.531,74.829,-18.738
116,0.348,0.26,-1.582,4.944,69.763,-18.982
117,0.351,0.235,-1.65,3.54,60.486,-18.494
118,0.358,0.212,-1.651,2.258,48.95,-18.188
119,0.36,0.172,-1.598,1.343,37.537,-17.944

1,-0.286,0.96,-1.399,-143.799,72.815,-163.208
2,-0.336,0.817,-1.433,-149.292,65.247,-182.068
3,-0.397,0.527,-1.496,-157.471,58.167,-201.233
4,-0.435,0.197,-1.56,-164.001,49.805,-215.576
5,-0.443,-0.101,-1.609,-167.664,39.795,-222.778
6,-0.413,-0.39,-1.687,-169.25,28.748,-224.67
7,-0.403,-0.672,-1.717,-173.401,16.663,-221.191
8,-0.346,-0.902,-1.753,-174.316,4.211,-211.365
9,-0.31,-1.044,-1.799,-175.659,-7.385,-195.679
10,-0.293,-1.077,-1.89,-176.27,-17.517,-175.659
11,-0.292,-1.028,-1.999,-176.819,-29.785,-155.945
12,-0.276,-0.979,-2.044,-179.382,-48.584,-140.015
13,-0.261,-0.963,-2.002,-181.396,-70.679,-128.113
14,-0.245,-1.015,-1.927,-180.908,-90.637,-118.164
15,-0.238,-1.094,-1.86,-176.88,-107.422,-108.337
16,-0.237,-1.145,-1.809,-169.495,-122.314,-97.046
17,-0.25,-1.172,-1.755,-161.072,-136.108,-84.839
18,-0.262,-1.172,-1.667,-151.978,-151.489,-71.899
19,-0.255,-1.169,-1.517,-142.395,-167.786,-60.486
20,-0.248,-1.213,-1.345,-133.423,-180.786,-50.781
21,-0.24,-1.316,-1.178,-128.418,-189.148,-40.955
22,-0.217,-1.401,-1.046,-125.854,-193.481,-28.381
23,-0.201,-1.448,-0.96,-123.291,-194.824,-13.123
24,-0.201,-1.439,-0.914,-119.263,-194.58,3.296
25,-0.197,-1.347,-0.869,-115.967,-194.58,20.386
26,-0.187,-1.219,-0.827,-112.061,-195.068,35.706
27,-0.178,-1.097,-0.779,-106.018,-195.74,47.485
28,-0.164,-1.003,-0.73,-97.961,-196.228,55.359
29,-0.135,-0.958,-0.678,-88.318,-196.228,60.242
30,-0.114,-0.956,-0.634,-77.576,-195.374,63.171
31,-0.097,-0.967,-0.588,-66.406,-194.885,66.162
32,-0.077,-0.981,-0.529,-56.824,-194.824,69.763
33,-0.069,-0.998,-0.457,-48.523,-196.045,74.158
34,-0.053,-0.984,-0.35,-40.161,-198.853,79.407
35,-0.023,-0.951,-0.23,-32.471,-200.134,84.595
36,0.007,-0.919,-0.116,-27.588,-197.571,89.294
37,0.034,-0.893,-0.02,-24.841,-191.65,93.262
38,0.071,-0.883,0.043,-23.682,-182.007,96.802
39,0.106,-0.867,0.078,-30.212,-169.495,101.196
40,0.137,-0.825,0.096,-35.461,-157.227,105.652
41,0.168,-0.779,0.094,-37.842,-145.02,109.558
42,0.19,-0.734,0.098,-38.574,-134.094,112.793
43,0.213,-0.685,0.102,-36.743,-125.183,115.417
44,0.23,-0.626,0.116,-34.119,-116.943,117.432
45,0.247,-0.558,0.134,-32.043,-109.68,118.591
46,0.279,-0.493,0.167,-28.809,-103.455,118.53
47,0.32,-0.454,0.208,-26.672,-96.985,117.31
48,0.35,-0.454,0.235,-26.062,-88.379,114.685
49,0.369,-0.458,0.245,-26.733,-78.003,112.549
50,0.393,-0.443,0.242,-28.687,-67.261,111.389
51,0.418,-0.421,0.228,-30.09,-57.19,110.84
52,0.441,-0.402,0.211,-31.006,-48.157,109.863
53,0.453,-0.379,0.197,-31.677,-40.588,108.643
54,0.471,-0.343,0.19,-31.433,-33.386,107.483
55,0.493,-0.312,0.184,-30.212,-26.733,105.774
56,0.514,-0.318,0.166,-29.053,-19.714,102.783
57,0.522,-0.331,0.147,-26.489,-13,99.792
58,0.536,-0.339,0.15,-21.973,-7.935,97.839
59,0.551,-0.354,0.166,-17.273,-3.906,96.558
60,0.561,-0.378,0.201,-11.963,0.061,95.764
61,0.565,-0.388,0.246,-5.432,5.188,95.886
62,0.573,-0.391,0.286,-0.305,12.451,96.985
63,0.576,-0.402,0.301,2.991,22.888,98.389
64,0.575,-0.404,0.288,5.432,34.668,100.342
65,0.571,-0.384,0.248,7.202,46.753,103.516
66,0.561,-0.345,0.199,10.071,57.373,107.3
67,0.556,-0.288,0.151,13.855,65.43,110.962
68,0.551,-0.222,0.101,18.799,72.388,113.831
69,0.544,-0.143,0.066,23.987,77.332,115.601
70,0.536,-0.064,0.046,28.87,80.811,116.272
71,0.535,0.009,0.04,32.776,83.74,116.028
72,0.528,0.071,0.023,34.973,87.769,114.502
73,0.517,0.121,-0.002,36.926,92.651,111.816
74,0.504,0.158,-0.032,36.804,97.046,108.887
75,0.496,0.185,-0.078,36.499,101.807,105.286
76,0.491,0.187,-0.122,35.583,106.079,101.196
77,0.486,0.171,-0.166,34.851,109.375,97.473
78,0.484,0.154,-0.206,35.95,111.755,94.543
79,0.483,0.147,-0.242,37.048,113.586,92.896
80,0.47,0.169,-0.277,37.781,115.479,92.712
81,0.458,0.203,-0.315,38.94,116.882,92.712
82,0.447,0.259,-0.336,39.551,116.821,92.834
83,0.44,0.332,-0.347,39.978,116.455,92.346
84,0.43,0.414,-0.357,39.673,116.76,90.698
85,0.423,0.485,-0.37,37.354,117.676,87.402
86,0.425,0.543,-0.387,34.851,118.774,82.825
87,0.423,0.571,-0.408,32.227,119.995,76.843
88,0.424,0.59,-0.437,30.029,121.765,70.19
89,0.435,0.594,-0.469,28.687,123.596,63.049
90,0.438,0.557,-0.504,27.832,125.488,55.237
91,0.439,0.488,-0.559,27.466,128.723,47.852
92,0.441,0.409,-0.627,27.344,132.263,42.419
93,0.427,0.318,-0.706,28.015,134.277,39.49
94,0.403,0.235,-0.782,29.602,134.888,38.635
95,0.381,0.21,-0.848,31.372,133.057,40.71
96,0.363,0.271,-0.877,33.142,127.991,44.8
97,0.375,0.401,-0.845,32.837,120.605,48.523
98,0.389,0.546,-0.796,29.785,116.028,49.377
99,0.392,0.666,-0.766,25.208,115.295,46.326
100,0.39,0.71,-0.781,19.958,117.493,39.612
101,0.377,0.662,-0.844,14.343,121.704,30.945
102,0.357,0.572,-0.954,9.949,127.808,23.621
103,0.342,0.483,-1.074,7.507,130.127,18.86
104,0.336,0.4,-1.198,7.019,127.808,16.174
105,0.341,0.332,-1.304,8.545,123.23,15.503
106,0.352,0.305,-1.381,11.536,115.54,16.418
107,0.367,0.338,-1.398,14.465,104.98,18.127
108,0.379,0.416,-1.368,16.113,95.276,19.409
109,0.38,0.481,-1.326,14.404,87.952,18.799
110,0.377,0.511,-1.285,12.39,82.336,16.174
111,0.378,0.504,-1.247,10.681,78.003,12.634
112,0.376,0.464,-1.228,9.521,75.562,9.094
113,0.375,0.424,-1.228,9.827,73.975,6.409
114,0.375,0.408,-1.232,11.841,72.266,5.249
115,0.371,0.42,-1.236,14.343,70.679,4.761
116,0.358,0.443,-1.251,15.137,69.275,3.906
117,0.346,0.476,-1.257,14.832,67.078,2.991
118,0.329,0.532,-1.26,12.939,64.209,1.648
119,0.31,0.58,-1.257,10.437,61.218,-0.549

1,-0.383,-0.595,-1.86,-238.159,-63.782,-172.852
2,-0.402,-0.78,-1.758,-237.915,-86.243,-171.631
3,-0.453,-0.747,-1.615,-235.107,-105.713,-167.114
4,-0.414,-0.839,-1.629,-222.168,-122.253,-165.283
5,-0.49,-1.013,-1.516,-231.628,-140.259,-163.635
6,-0.497,-1.187,-1.298,-231.75,-156.433,-157.959
7,-0.503,-1.303,-1.105,-230.103,-168.579,-147.4
8,-0.49,-1.328,-0.938,-224.854,-174.866,-133.362
9,-0.473,-1.286,-0.808,-219.91,-177.795,-118.835
10,-0.459,-1.247,-0.729,-217.102,-177.551,-105.713
11,-0.45,-1.269,-0.686,-213.928,-176.758,-95.764
12,-0.45,-1.358,-0.644,-210.754,-177.551,-87.524
13,-0.436,-1.469,-0.601,-207.397,-179.504,-78.186
14,-0.425,-1.566,-0.567,-203.735,-180.908,-66.223
15,-0.402,-1.648,-0.562,-200.806,-181.091,-52.124
16,-0.387,-1.705,-0.568,-197.449,-181.213,-36.194
17,-0.395,-1.752,-0.602,-193.604,-181.458,-18.982
18,-0.418,-1.766,-0.651,-190.613,-182.556,-0.488
19,-0.446,-1.717,-0.682,-184.509,-185.852,19.348
20,-0.48,-1.604,-0.679,-173.584,-191.345,39.124
21,-0.519,-1.45,-0.627,-157.776,-198.914,56.58
22,-0.542,-1.273,-0.51,-141.052,-206.909,70.618
23,-0.547,-1.137,-0.359,-124.939,-214.6,80.017
24,-0.537,-1.057,-0.139,-106.323,-224.609,84.717
25,-0.51,-1.036,0.124,-86.914,-231.75,86.426
26,-0.457,-1.098,0.372,-67.383,-230.225,86.121
27,-0.392,-1.234,0.571,-58.533,-218.384,86.182
28,-0.332,-1.402,0.695,-63.843,-196.228,89.966
29,-0.305,-1.536,0.695,-70.374,-165.955,99.487
30,-0.286,-1.582,0.582,-75.806,-132.935,114.258
31,-0.274,-1.568,0.399,-85.022,-104.309,131.226
32,-0.274,-1.55,0.189,-88.623,-84.595,148.315
33,-0.281,-1.516,-0.007,-84.717,-74.768,164.734
34,-0.307,-1.431,-0.146,-75.745,-74.28,180.664
35,-0.332,-1.313,-0.236,-64.575,-80.139,194.946
36,-0.358,-1.164,-0.267,-53.833,-90.21,206.665
37,-0.373,-1.001,-0.217,-42.053,-104.065,215.332
38,-0.361,-0.849,-0.101,-30.884,-117.92,220.642
39,-0.336,-0.754,0.059,-25.879,-131.042,222.046
40,-0.311,-0.721,0.266,-28.687,-141.785,220.52
41,-0.281,-0.691,0.464,-33.691,-141.785,218.75
42,-0.243,-0.648,0.611,-36.682,-134.46,217.224
43,-0.2,-0.589,0.725,-40.833,-121.704,215.82
44,-0.154,-0.504,0.796,-47.119,-103.821,214.111
45,-0.109,-0.406,0.818,-50.842,-82.886,212.097
46,-0.051,-0.314,0.807,-52.856,-61.768,208.435
47,0.024,-0.253,0.78,-56.03,-42.175,203.308
48,0.104,-0.249,0.709,-58.777,-22.4,196.533
49,0.159,-0.302,0.589,-61.279,-2.991,189.087
50,0.185,-0.387,0.451,-61.951,12.329,183.044
51,0.193,-0.445,0.339,-60.303,19.958,180.176
52,0.191,-0.424,0.262,-56.763,22.705,180.847
53,0.197,-0.31,0.238,-49.072,20.325,183.472
54,0.208,-0.15,0.269,-41.138,15.015,184.875
55,0.234,0.001,0.332,-34.119,10.742,182.983
56,0.284,0.079,0.4,-22.949,9.399,176.819
57,0.333,0.093,0.474,-14.16,9.949,168.579
58,0.366,0.081,0.536,-10.62,14.526,160.339
59,0.388,0.078,0.592,-9.888,22.095,153.381
60,0.412,0.074,0.624,-9.155,31.799,147.705
61,0.422,0.028,0.625,-10.01,44.25,142.395
62,0.424,-0.035,0.597,-11.169,58.35,138
63,0.421,-0.068,0.534,-9.583,72.083,135.559
64,0.407,-0.073,0.448,-7.568,85.144,134.583
65,0.404,-0.068,0.354,-4.517,95.215,134.705
66,0.402,-0.046,0.286,-1.038,100.708,134.644
67,0.402,-0.004,0.248,1.526,102.6,135.01
68,0.399,0.061,0.237,1.404,103.149,135.376
69,0.389,0.14,0.248,0.916,104.126,135.559
70,0.385,0.229,0.278,0.183,105.896,134.583
71,0.385,0.317,0.313,-1.404,109.314,132.629
72,0.397,0.384,0.346,-3.113,115.234,129.028
73,0.412,0.429,0.352,-4.761,124.634,123.779
74,0.42,0.454,0.332,-5.737,137.329,118.286
75,0.432,0.461,0.273,-7.324,151.062,112.488
76,0.434,0.454,0.173,-9.155,166.382,106.812
77,0.442,0.439,0.036,-10.071,180.542,101.318
78,0.44,0.421,-0.11,-9.888,191.467,96.375
79,0.436,0.431,-0.25,-9.338,197.327,92.285
80,0.427,0.452,-0.358,-11.108,197.388,88.745
81,0.425,0.479,-0.434,-10.742,194.763,84.839
82,0.437,0.516,-0.468,-6.47,189.758,80.383
83,0.459,0.564,-0.471,-2.869,183.533,75.745
84,0.468,0.632,-0.462,-0.793,179.626,70.679
85,0.471,0.7,-0.455,0.671,177.979,64.27
86,0.452,0.746,-0.444,-0.793,178.528,56.152
87,0.443,0.77,-0.419,-2.808,180.42,46.692
88,0.431,0.743,-0.438,-4.456,185.059,36.255
89,0.419,0.639,-0.494,-7.812,192.688,26.001
90,0.395,0.521,-0.592,-9.033,201.782,18.188
91,0.394,0.429,-0.681,-5.188,205.444,14.099
92,0.403,0.377,-0.763,0.244,205.505,13.428
93,0.395,0.389,-0.85,3.174,206.116,15.381
94,0.388,0.474,-0.935,4.822,205.505,17.822
95,0.367,0.578,-1.021,4.517,203.796,18.005
96,0.343,0.649,-1.102,3.967,200.012,14.282
97,0.333,0.646,-1.192,2.869,194.885,7.385
98,0.327,0.606,-1.263,5.31,187.622,-0.061
99,0.326,0.578,-1.285,9.338,176.453,-5.371
100,0.331,0.572,-1.288,14.587,165.161,-8.911
101,0.338,0.595,-1.24,15.503,155.579,-11.78
102,0.365,0.682,-1.177,14.282,147.705,-14.343
103,0.381,0.757,-1.169,10.742,143.982,-19.226
104,0.375,0.761,-1.228,4.822,143.555,-27.466
105,0.347,0.718,-1.331,-0.549,145.02,-37.231
106,0.314,0.653,-1.446,-3.784,142.761,-46.204
107,0.306,0.56,-1.513,-5.676,131.348,-53.894
108,0.314,0.441,-1.53,-5.188,119.934,-60.059
109,0.324,0.337,-1.481,-2.319,108.337,-63.11
110,0.348,0.296,-1.393,2.136,97.717,-63.049
111,0.363,0.3,-1.296,5.798,90.942,-62.134
112,0.374,0.307,-1.235,6.653,88.196,-62.195
113,0.375,0.267,-1.233,4.883,88.379,-64.026
114,0.364,0.176,-1.3,2.197,90.027,-65.918
115,0.36,0.063,-1.416,-1.648,90.027,-66.528
116,0.357,-0.016,-1.541,-5.615,87.341,-64.941
117,0.37,-0.041,-1.649,-7.996,80.627,-61.401
118,0.378,-0.058,-1.714,-8.972,69.763,-57.373
119,0.385,-0.083,-1.719,-9.827,56.152,-54.016

1,-0.274,-0.753,-2,-204.895,-26.184,-221.069
2,-0.266,-1.025,-2.031,-212.524,-48.096,-213.867
3,-0.26,-1.231,-1.987,-221.741,-72.571,-200.5
4,-0.25,-1.373,-1.849,-232.422,-98.572,-182.983
5,-0.229,-1.424,-1.685,-243.103,-123.413,-162.781
6,-0.196,-1.413,-1.531,-257.08,-142.09,-141.968
7,-0.195,-1.385,-1.443,-272.583,-154.236,-122.62
8,-0.21,-1.332,-1.419,-288.269,-164.49,-104.431
9,-0.231,-1.261,-1.428,-301.392,-175.415,-87.891
10,-0.264,-1.204,-1.411,-307.556,-189.331,-74.219
11,-0.277,-1.156,-1.34,-304.81,-205.933,-62.622
12,-0.312,-1.137,-1.202,-296.448,-223.816,-52.368
13,-0.337,-1.146,-1.024,-281.616,-240.417,-43.274
14,-0.358,-1.197,-0.838,-259.583,-253.174,-34.729
15,-0.399,-1.293,-0.612,-232.605,-263.672,-26.978
16,-0.418,-1.397,-0.331,-200.623,-274.17,-18.494
17,-0.399,-1.525,0,-157.959,-287.415,-10.193
18,-0.362,-1.66,0.383,-122.314,-290.955,-1.709
19,-0.33,-1.824,0.705,-97.351,-281.067,10.498
20,-0.286,-1.931,1.016,-83.252,-262.512,27.161
21,-0.23,-1.972,1.24,-77.759,-230.896,47.668
22,-0.174,-1.919,1.339,-77.515,-186.218,71.472
23,-0.113,-1.768,1.254,-77.454,-132.751,95.642
24,-0.073,-1.586,1.002,-76.782,-79.102,116.577
25,-0.051,-1.401,0.654,-76.721,-35.278,133.24
26,-0.024,-1.225,0.288,-75.439,-7.385,145.447
27,-0.005,-1.077,-0.047,-74.341,4.883,153.625
28,0.013,-0.98,-0.326,-71.045,3.296,158.508
29,0.038,-0.931,-0.518,-64.209,-9.033,160.95
30,0.046,-0.926,-0.624,-53.467,-28.442,162.109
31,0.046,-0.927,-0.62,-40.588,-53.894,163.757
32,0.041,-0.925,-0.511,-26.123,-79.224,166.199
33,0.025,-0.912,-0.351,-10.132,-100.586,169.495
34,0.023,-0.912,-0.151,-0.854,-120.667,173.035
35,0.011,-0.935,0.045,1.343,-133.728,176.941
36,-0.01,-0.933,0.192,3.418,-136.23,182.617
37,-0.032,-0.885,0.32,0.732,-135.376,189.758
38,-0.027,-0.775,0.412,-1.77,-131.836,197.021
39,-0.01,-0.632,0.478,-8.118,-125,202.82
40,0.01,-0.471,0.551,-20.874,-116.699,206.177
41,0.056,-0.336,0.592,-26.062,-106.262,205.322
42,0.111,-0.211,0.649,-28.503,-95.703,200.989
43,0.163,-0.113,0.697,-28.381,-83.74,193.97
44,0.221,-0.06,0.714,-28.992,-68.726,184.998
45,0.275,-0.06,0.701,-30.396,-52.185,174.377
46,0.309,-0.085,0.654,-30.396,-35.583,164.612
47,0.345,-0.121,0.603,-30.396,-20.874,156.555
48,0.377,-0.182,0.551,-29.175,-9.399,149.963
49,0.401,-0.26,0.502,-26.123,0.427,145.325
50,0.411,-0.335,0.456,-22.583,9.155,143.066
51,0.412,-0.369,0.415,-18.005,16.174,143.433
52,0.42,-0.356,0.39,-12.207,21.79,146.179
53,0.427,-0.314,0.382,-7.69,26.001,149.78
54,0.425,-0.265,0.374,-2.93,30.823,152.954
55,0.426,-0.201,0.367,2.441,35.278,155.212
56,0.414,-0.116,0.381,6.287,38.33,157.288
57,0.414,-0.025,0.409,10.254,41.077,158.081
58,0.409,0.093,0.456,12.939,43.518,158.081
59,0.415,0.223,0.521,13.977,46.082,156.433
60,0.424,0.34,0.591,15.076,52.429,152.466
61,0.439,0.418,0.644,15.991,62.073,145.813
62,0.45,0.463,0.675,14.771,75.378,137.024
63,0.458,0.462,0.657,13.245,92.346,127.258
64,0.452,0.433,0.582,11.658,111.511,117.981
65,0.436,0.401,0.479,11.963,129.944,109.619
66,0.43,0.382,0.367,17.212,144.653,102.966
67,0.438,0.385,0.259,20.264,155.884,98.022
68,0.454,0.402,0.135,21.851,166.382,93.933
69,0.463,0.407,-0.016,21.79,175.598,89.783
70,0.479,0.391,-0.186,20.996,181.946,85.022
71,0.497,0.363,-0.336,19.714,182.617,79.834
72,0.505,0.342,-0.432,19.47,175.293,75.378
73,0.52,0.34,-0.46,19.775,164.734,71.838
74,0.523,0.37,-0.421,21.79,154.846,68.848
75,0.522,0.409,-0.34,25.024,146.79,66.101
76,0.504,0.446,-0.251,27.039,142.456,63.049
77,0.5,0.476,-0.16,23.254,141.113,59.631
78,0.508,0.5,-0.122,20.081,147.095,56.03
79,0.504,0.505,-0.171,17.029,157.959,51.88
80,0.501,0.495,-0.272,13.794,169.067,47.546
81,0.498,0.473,-0.392,13.367,178.711,43.457
82,0.488,0.43,-0.516,14.221,184.937,39.856
83,0.461,0.38,-0.634,16.357,187.805,36.865
84,0.451,0.351,-0.737,17.456,187.073,35.645
85,0.446,0.345,-0.828,16.724,184.204,35.828
86,0.444,0.396,-0.889,15.137,178.284,36.438
87,0.466,0.478,-0.91,11.414,169.617,35.889
88,0.481,0.547,-0.906,8.789,161.804,32.776
89,0.476,0.569,-0.875,7.629,155.151,27.283
90,0.463,0.577,-0.813,8.423,151.367,21.301
91,0.466,0.573,-0.76,10.01,150.757,15.625
92,0.457,0.559,-0.753,9.583,153.32,10.193
93,0.426,0.54,-0.812,8.606,157.166,5.371
94,0.408,0.509,-0.881,6.714,161.072,0.854
95,0.401,0.466,-0.983,7.996,166.016,-3.296
96,0.401,0.389,-1.072,10.559,166.321,-6.226
97,0.396,0.305,-1.158,14.404,163.513,-8.179
98,0.391,0.275,-1.227,18.066,159.119,-8.118
99,0.377,0.297,-1.29,20.569,153.259,-6.348
100,0.372,0.344,-1.365,21.851,146.973,-5.371
101,0.35,0.364,-1.422,19.043,137.939,-5.493
102,0.333,0.401,-1.435,14.526,126.465,-6.042
103,0.325,0.501,-1.384,10.254,113.647,-6.165
104,0.329,0.647,-1.267,6.836,101.807,-8.057
105,0.332,0.776,-1.125,4.272,93.689,-13.184
106,0.322,0.891,-0.998,2.319,90.027,-21.912
107,0.304,0.922,-0.942,0.671,91.125,-33.569
108,0.297,0.769,-0.958,-2.625,96.924,-47.729
109,0.266,0.513,-1.053,-2.625,103.943,-59.875
110,0.245,0.271,-1.205,-0.977,109.192,-66.284
111,0.238,0.077,-1.386,1.465,112.427,-66.711
112,0.246,-0.009,-1.551,3.601,109.07,-62.195
113,0.266,0.008,-1.683,2.197,100.159,-55.481
114,0.285,0.075,-1.761,-1.404,88.074,-49.744
115,0.304,0.091,-1.777,-7.751,73.486,-46.875
116,0.331,0.064,-1.731,-13.306,58.167,-45.715
117,0.353,0.02,-1.658,-16.418,45.166,-44.8
118,0.369,-0.024,-1.574,-17.456,34.424,-43.152
119,0.376,-0.06,-1.493,-16.479,26.062,-40.894

1,-0.26,-0.883,-1.911,-211.182,-36.194,-177.307
2,-0.259,-1.106,-1.857,-218.018,-58.594,-170.837
3,-0.232,-1.281,-1.713,-221.069,-81.97,-159.668
4,-0.205,-1.31,-1.539,-220.337,-101.074,-145.447
5,-0.177,-1.349,-1.457,-214.783,-113.586,-131.958
6,-0.18,-1.436,-1.387,-218.872,-123.291,-118.652
7,-0.198,-1.481,-1.338,-219.36,-131.409,-102.905
8,-0.225,-1.44,-1.275,-221.069,-141.418,-86.121
9,-0.234,-1.358,-1.189,-221.375,-152.893,-70.496
